Scan Number,RAW File,Total Ion Current,Total Number of Peaks,Number of Channels,Frequency,Collision Energy,Retention Time (s),Mass Ranges,Precursor Intensity,Scan Description,AGC,Micro Scan Count,Ion Injection Time (ms),Elapsed Scan Time (sec),Activation Type,Mass Analyzer Type,Detector Type,Base Peak Mass,Average Scan by Inst,Orbitrap Resolution,API Process Delay,Dependency Type,Multi Inject Info,Base Peak Intensity,Master Scan Number,Monoisotopic M/Z,Charge State,HCD Energy,HCD Energy eV,MS2 Isolation Width,Access ID,Conversion Parameter I,Conversion Parameter A,Conversion Parameter B,Conversion Parameter C,Conversion Parameter D,Conversion Parameter E,Temperature Comp. (ppm),RF Comp. (ppm),Space Charge Comp. (ppm),Resolution Comp. (ppm),Number of LM Found,LM Correction (ppm),RawOvFtT,Injection t0,Reagent Ion Injection Time (ms),FAIMS Voltage On,FAIMS CV
7928,UP 1,36359.859,1076,0,0.0,27.0,23.571256,100.0-1285.0,nan,FTMS + p NSI d Full ms2 621.3489@hcd27.00 [100.0000-1285.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7123994,N/A,N/A,N/A,N/A,IT=80 ,7984.2598,N/A,0.0000,2,27.00,30.198,1.60,N/A,N/A,N/A,211753732.2708,76394367.2297,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,11743.8,0.000,N/A,N/A,N/A
7929,UP 1,20216.07,952,0,0.0,27.0,23.573087,100.0-1145.0,nan,FTMS + p NSI d Full ms2 552.2886@hcd27.00 [100.0000-1145.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7054365,N/A,N/A,N/A,N/A,IT=80 ,5694.6255,N/A,0.0000,2,27.00,26.841,1.60,N/A,N/A,N/A,211753733.3383,76394368.0032,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,7916.3,0.000,N/A,N/A,N/A
7931,UP 1,48587.641,1152,0,0.0,27.0,23.576798,100.0-780.0,nan,FTMS + p NSI d Full ms2 373.2263@hcd27.00 [100.0000-780.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,173.1278593,N/A,N/A,N/A,N/A,IT=80 ,14529.025,N/A,373.2269,2,27.00,18.139,1.60,N/A,N/A,N/A,211753732.2775,76394367.2286,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,11719.6,0.000,N/A,N/A,N/A
7932,UP 1,17395.344,944,0,0.0,27.0,23.578612,100.0-905.0,nan,FTMS + p NSI d Full ms2 435.2128@hcd27.00 [100.0000-905.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7037519,N/A,N/A,N/A,N/A,IT=80 ,5170.2266,N/A,0.0000,2,27.00,21.151,1.60,N/A,N/A,N/A,211753732.8516,76394367.6473,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,9661.4,0.000,N/A,N/A,N/A
7934,UP 1,553183.0,1632,0,0.0,27.0,23.582306,100.0-2040.0,nan,FTMS + p NSI d Full ms2 495.4925@hcd27.00 [100.0000-2040.0000],On,1,9.994,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,110.0715617,N/A,N/A,N/A,N/A,IT=10 ,117493.06,N/A,495.2420,4,27.00,21.405,1.60,N/A,N/A,N/A,211753731.4455,76394366.6303,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,14703.1,0.000,N/A,N/A,N/A
7935,UP 1,19441.734,944,0,0.0,27.0,23.584135,100.0-1055.0,nan,FTMS + p NSI d Full ms2 507.2216@hcd27.00 [100.0000-1055.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7063895,N/A,N/A,N/A,N/A,IT=80 ,5482.5605,N/A,507.2216,2,27.00,24.651,1.60,N/A,N/A,N/A,211753732.7117,76394367.5448,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,10162.8,0.000,N/A,N/A,N/A
7936,UP 1,22137.703,960,0,0.0,27.0,23.585948,100.0-945.0,nan,FTMS + p NSI d Full ms2 453.7320@hcd27.00 [100.0000-945.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,223.1076132,N/A,N/A,N/A,N/A,IT=80 ,5581.8325,N/A,453.7321,2,27.00,22.051,1.60,N/A,N/A,N/A,211753732.8678,76394367.6704,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,9603.2,0.000,N/A,N/A,N/A
7937,UP 1,28009.332,1156,0,0.0,27.0,23.587758,100.0-1190.0,nan,FTMS + p NSI d Full ms2 381.8767@hcd27.00 [100.0000-1190.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.6968485,N/A,N/A,N/A,N/A,IT=80 ,4125.8115,N/A,381.8764,3,27.00,17.528,1.60,N/A,N/A,N/A,211753733.3940,76394368.0371,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,7716.3,0.000,N/A,N/A,N/A
7938,UP 1,21314.586,948,0,0.0,27.0,23.589585,100.0-970.0,nan,FTMS + p NSI d Full ms2 465.7720@hcd27.00 [100.0000-970.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.6918727,N/A,N/A,N/A,N/A,IT=80 ,4545.9951,N/A,465.7720,2,27.00,22.637,1.60,N/A,N/A,N/A,211753732.9560,76394367.7300,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,9286.8,0.000,N/A,N/A,N/A
7939,UP 1,14928.195,848,0,0.0,27.0,23.591414,100.0-1900.0,nan,FTMS + p NSI d Full ms2 614.9696@hcd27.00 [100.0000-1900.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,211.907734,N/A,N/A,N/A,N/A,IT=80 ,3790.8904,N/A,614.6356,3,27.00,28.227,1.60,N/A,N/A,N/A,211753733.2824,76394367.9622,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,8116.7,0.000,N/A,N/A,N/A
7940,UP 1,15948.039,856,0,0.0,27.0,23.593227,100.0-845.0,nan,FTMS + p NSI d Full ms2 403.7296@hcd27.00 [100.0000-845.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7260627,N/A,N/A,N/A,N/A,IT=80 ,5722.0869,N/A,403.7296,2,27.00,19.621,1.60,N/A,N/A,N/A,211753732.4765,76394367.3802,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,11006.1,0.000,N/A,N/A,N/A
7941,UP 1,22190.113,944,0,0.0,27.0,23.595062,100.0-1360.0,nan,FTMS + p NSI d Full ms2 656.8481@hcd27.00 [100.0000-1360.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.6962779,N/A,N/A,N/A,N/A,IT=80 ,4316.9004,N/A,656.8481,2,27.00,31.923,1.60,N/A,N/A,N/A,211753733.5866,76394368.1829,N/A,N/A,-2.61,-0.08,0.00,-0.01,0,N/A,7025.8,0.000,N/A,N/A,N/A
7942,UP 1,29047.68,1008,0,0.0,27.0,23.596895,100.0-1185.0,nan,FTMS + p NSI d Full ms2 572.3110@hcd27.00 [100.0000-1185.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7084794,N/A,N/A,N/A,N/A,IT=80 ,11856.095,N/A,571.8100,2,27.00,27.814,1.60,N/A,N/A,N/A,211753732.5069,76394367.4015,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,10897.4,0.000,N/A,N/A,N/A
7943,UP 1,21887.602,988,0,0.0,27.0,23.598741,100.0-1720.0,nan,FTMS + p NSI d Full ms2 834.3569@hcd27.00 [100.0000-1720.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7049781,N/A,N/A,N/A,N/A,IT=80 ,5633.7026,N/A,0.0000,2,27.00,40.550,1.60,N/A,N/A,N/A,211753733.1797,76394367.8835,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,8484.9,0.000,N/A,N/A,N/A
7945,UP 1,50334.492,1224,0,0.0,27.0,23.6024,100.0-1070.0,nan,FTMS + p NSI d Full ms2 514.7399@hcd27.00 [100.0000-1070.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,136.0756692,N/A,N/A,N/A,N/A,IT=80 ,17594.479,N/A,514.7399,2,27.00,25.016,1.60,N/A,N/A,N/A,211753731.3271,76394366.5494,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,15127.7,0.000,N/A,N/A,N/A
7946,UP 1,65201.773,1552,0,0.0,27.0,23.604068,100.0-1090.0,nan,FTMS + p NSI d Full ms2 525.2565@hcd27.00 [100.0000-1090.0000],On,1,70.130,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,169.1339232,N/A,N/A,N/A,N/A,IT=70 ,8678.043,N/A,0.0000,2,27.00,25.527,1.60,N/A,N/A,N/A,211753731.9402,76394366.9995,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,12929.2,0.000,N/A,N/A,N/A
7947,UP 1,14766.758,844,0,0.0,27.0,23.605881,100.0-910.0,nan,FTMS + p NSI d Full ms2 436.2644@hcd27.00 [100.0000-910.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7306222,N/A,N/A,N/A,N/A,IT=80 ,5929.6196,N/A,436.2644,2,27.00,21.202,1.60,N/A,N/A,N/A,211753732.8169,76394367.6278,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,9785.6,0.000,N/A,N/A,N/A
7948,UP 1,24929.93,988,0,0.0,27.0,23.607716,100.0-1395.0,nan,FTMS + p NSI d Full ms2 673.7685@hcd27.00 [100.0000-1395.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.728016,N/A,N/A,N/A,N/A,IT=80 ,6162.0591,N/A,673.7685,2,27.00,32.745,1.60,N/A,N/A,N/A,211753733.0015,76394367.7568,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,9123.9,0.000,N/A,N/A,N/A
7949,UP 1,15356.352,844,0,0.0,27.0,23.609545,100.0-1275.0,nan,FTMS + p NSI d Full ms2 616.3354@hcd27.00 [100.0000-1275.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7310065,N/A,N/A,N/A,N/A,IT=80 ,3605.1484,N/A,616.3360,2,27.00,29.954,1.60,N/A,N/A,N/A,211753733.5480,76394368.1551,N/A,N/A,-2.61,-0.08,0.00,-0.01,0,N/A,7164.2,0.000,N/A,N/A,N/A
7950,UP 1,19618.711,896,0,0.0,27.0,23.611358,100.0-915.0,nan,FTMS + p NSI d Full ms2 438.7188@hcd27.00 [100.0000-915.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7291572,N/A,N/A,N/A,N/A,IT=80 ,6691.6235,N/A,438.7188,2,27.00,21.322,1.60,N/A,N/A,N/A,211753733.1809,76394367.8874,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,8480.6,0.000,N/A,N/A,N/A
7951,UP 1,16810.402,852,0,0.0,27.0,23.613191,100.0-1350.0,nan,FTMS + p NSI d Full ms2 652.7642@hcd27.00 [100.0000-1350.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7242603,N/A,N/A,N/A,N/A,IT=80 ,5324.2446,N/A,0.0000,2,27.00,31.724,1.60,N/A,N/A,N/A,211753733.8191,76394368.3465,N/A,N/A,-2.61,-0.08,0.00,-0.01,0,N/A,6192.1,0.000,N/A,N/A,N/A
7952,UP 1,25987.281,948,0,0.0,27.0,23.61502,100.0-1565.0,nan,FTMS + p NSI d Full ms2 504.9021@hcd27.00 [100.0000-1565.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.720515,N/A,N/A,N/A,N/A,IT=80 ,11841.46,N/A,0.0000,3,27.00,23.175,1.60,N/A,N/A,N/A,211753733.3439,76394368.0017,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,7896.2,0.000,N/A,N/A,N/A
7953,UP 1,26554.484,948,0,0.0,27.0,23.616866,100.0-3770.0,nan,FTMS + p NSI d Full ms2 918.6866@hcd27.00 [100.0000-3770.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7118375,N/A,N/A,N/A,N/A,IT=80 ,11016.509,N/A,0.0000,4,27.00,39.687,1.60,N/A,N/A,N/A,211753733.3247,76394367.9983,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,7964.8,0.000,N/A,N/A,N/A
7954,UP 1,18314.469,896,0,0.0,27.0,23.618693,100.0-2140.0,nan,FTMS + p NSI d Full ms2 692.6460@hcd27.00 [100.0000-2140.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7185261,N/A,N/A,N/A,N/A,IT=80 ,6066.9546,N/A,0.0000,3,27.00,31.792,1.60,N/A,N/A,N/A,211753733.0468,76394367.7940,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,8961.3,0.000,N/A,N/A,N/A
7956,UP 1,23211.117,952,0,0.0,27.0,23.622331,100.0-900.0,nan,FTMS + p NSI d Full ms2 432.2166@hcd27.00 [100.0000-900.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7034897,N/A,N/A,N/A,N/A,IT=80 ,8749.8857,N/A,0.0000,2,27.00,21.006,1.60,N/A,N/A,N/A,211753732.6024,76394367.4672,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,10554.7,0.000,N/A,N/A,N/A
7957,UP 1,23717.141,1040,0,0.0,27.0,23.624166,100.0-1400.0,nan,FTMS + p NSI d Full ms2 676.8153@hcd27.00 [100.0000-1400.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7215461,N/A,N/A,N/A,N/A,IT=80 ,5417.5024,N/A,0.0000,2,27.00,32.893,1.60,N/A,N/A,N/A,211753732.4924,76394367.3859,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,10949.2,0.000,N/A,N/A,N/A
7958,UP 1,158796.44,1312,0,0.0,27.0,23.625212,100.0-835.0,nan,FTMS + p NSI d Full ms2 400.7709@hcd27.00 [100.0000-835.0000],On,1,34.016,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,130.0861674,N/A,N/A,N/A,N/A,IT=34 ,28654.895,N/A,400.7709,2,27.00,19.477,1.60,N/A,N/A,N/A,211753730.5745,76394366.0075,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,17825.9,0.000,N/A,N/A,N/A
7959,UP 1,85781.578,1400,0,0.0,27.0,23.626443,100.0-1860.0,nan,FTMS + p NSI d Full ms2 450.9651@hcd27.00 [100.0000-1860.0000],On,1,45.180,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,129.1032976,N/A,N/A,N/A,N/A,IT=45 ,14687.862,N/A,450.9652,4,27.00,19.482,1.60,N/A,N/A,N/A,211753731.9150,76394366.9730,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,13019.6,0.000,N/A,N/A,N/A
7960,UP 1,22898.395,948,0,0.0,27.0,23.628316,100.0-1420.0,nan,FTMS + p NSI d Full ms2 687.2528@hcd27.00 [100.0000-1420.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7263637,N/A,N/A,N/A,N/A,IT=80 ,6302.5659,N/A,687.2528,2,27.00,33.400,1.60,N/A,N/A,N/A,211753733.6087,76394368.2013,N/A,N/A,-2.61,-0.08,0.00,-0.01,0,N/A,6946.7,0.000,N/A,N/A,N/A
7961,UP 1,15580.156,848,0,0.0,27.0,23.630143,100.0-1120.0,nan,FTMS + p NSI d Full ms2 539.2942@hcd27.00 [100.0000-1120.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7271658,N/A,N/A,N/A,N/A,IT=80 ,5067.5454,N/A,539.2942,2,27.00,26.210,1.60,N/A,N/A,N/A,211753733.6096,76394368.2016,N/A,N/A,-2.61,-0.08,0.00,-0.01,0,N/A,6943.4,0.000,N/A,N/A,N/A
7962,UP 1,14173.102,804,0,0.0,27.0,23.631956,100.0-1430.0,nan,FTMS + p NSI d Full ms2 460.9207@hcd27.00 [100.0000-1430.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7154282,N/A,N/A,N/A,N/A,IT=80 ,4984.561,N/A,460.9207,3,27.00,21.156,1.60,N/A,N/A,N/A,211753733.7149,76394368.2743,N/A,N/A,-2.61,-0.08,0.00,-0.01,0,N/A,6565.8,0.000,N/A,N/A,N/A
7963,UP 1,14785.293,896,0,0.0,27.0,23.633768,100.0-880.0,nan,FTMS + p NSI d Full ms2 421.7594@hcd27.00 [100.0000-880.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.6946631,N/A,N/A,N/A,N/A,IT=80 ,2919.6443,N/A,421.7594,2,27.00,20.498,1.60,N/A,N/A,N/A,211753733.6282,76394368.2152,N/A,N/A,-2.61,-0.08,0.00,-0.01,0,N/A,6876.8,0.000,N/A,N/A,N/A
7964,UP 1,27941.75,1140,0,0.0,27.0,23.635599,100.0-1000.0,nan,FTMS + p NSI d Full ms2 480.7890@hcd27.00 [100.0000-1000.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7227234,N/A,N/A,N/A,N/A,IT=80 ,6159.73,N/A,480.7890,2,27.00,23.366,1.60,N/A,N/A,N/A,211753733.3956,76394368.0377,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,7710.5,0.000,N/A,N/A,N/A
7965,UP 1,24553.406,1088,0,0.0,27.0,23.637431,100.0-1025.0,nan,FTMS + p NSI d Full ms2 492.1791@hcd27.00 [100.0000-1025.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.697983,N/A,N/A,N/A,N/A,IT=80 ,4864.1963,N/A,492.1781,2,27.00,23.920,1.60,N/A,N/A,N/A,211753733.3438,76394368.0155,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,7896.6,0.000,N/A,N/A,N/A
7967,UP 1,20139.359,988,0,0.0,27.0,23.641062,100.0-1230.0,nan,FTMS + p NSI d Full ms2 593.2767@hcd27.00 [100.0000-1230.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.6997403,N/A,N/A,N/A,N/A,IT=80 ,2818.9023,N/A,593.2767,2,27.00,28.833,1.60,N/A,N/A,N/A,211753731.9213,76394366.9822,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,12997.0,0.000,N/A,N/A,N/A
7968,UP 1,35167.523,1260,0,0.0,27.0,23.642874,100.0-1265.0,nan,FTMS + p NSI d Full ms2 406.8723@hcd27.00 [100.0000-1265.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7144767,N/A,N/A,N/A,N/A,IT=80 ,6455.0137,N/A,0.0000,3,27.00,18.675,1.60,N/A,N/A,N/A,211753732.4279,76394367.3418,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,11180.6,0.000,N/A,N/A,N/A
7969,UP 1,48169.609,1240,0,0.0,27.0,23.644687,100.0-875.0,nan,FTMS + p NSI d Full ms2 420.2289@hcd27.00 [100.0000-875.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,120.0805012,N/A,N/A,N/A,N/A,IT=80 ,8766.7832,N/A,420.2289,2,27.00,20.423,1.60,N/A,N/A,N/A,211753732.3480,76394367.2957,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,11467.1,0.000,N/A,N/A,N/A
7970,UP 1,52764.289,1512,0,0.0,27.0,23.646499,100.0-1505.0,nan,FTMS + p NSI d Full ms2 484.9248@hcd27.00 [100.0000-1505.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,136.075974,N/A,N/A,N/A,N/A,IT=80 ,10102.159,N/A,484.9248,3,27.00,22.258,1.60,N/A,N/A,N/A,211753731.7732,76394366.8699,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,13528.0,0.000,N/A,N/A,N/A
7971,UP 1,33316.832,1156,0,0.0,27.0,23.648328,100.0-1860.0,nan,FTMS + p NSI d Full ms2 600.9514@hcd27.00 [100.0000-1860.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,129.1021635,N/A,N/A,N/A,N/A,IT=80 ,7126.502,N/A,600.9514,3,27.00,27.584,1.60,N/A,N/A,N/A,211753733.3222,76394367.9939,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,7974.0,0.000,N/A,N/A,N/A
7972,UP 1,33962.969,1236,0,0.0,27.0,23.650156,100.0-995.0,nan,FTMS + p NSI d Full ms2 477.2437@hcd27.00 [100.0000-995.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,136.0755374,N/A,N/A,N/A,N/A,IT=80 ,5339.4761,N/A,477.2437,2,27.00,23.194,1.60,N/A,N/A,N/A,211753732.3874,76394367.3203,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,11325.7,0.000,N/A,N/A,N/A
7973,UP 1,33294.531,1152,0,0.0,27.0,23.651985,100.0-1175.0,nan,FTMS + p NSI d Full ms2 566.7750@hcd27.00 [100.0000-1175.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,157.1339936,N/A,N/A,N/A,N/A,IT=80 ,8021.2646,N/A,566.7750,2,27.00,27.545,1.60,N/A,N/A,N/A,211753732.0714,76394367.0849,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,12458.6,0.000,N/A,N/A,N/A
7974,UP 1,18029.082,808,0,0.0,27.0,23.653797,100.0-855.0,nan,FTMS + p NSI d Full ms2 409.2200@hcd27.00 [100.0000-855.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.712329,N/A,N/A,N/A,N/A,IT=80 ,8483.7822,N/A,409.2200,2,27.00,19.888,1.60,N/A,N/A,N/A,211753733.3955,76394368.0411,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,7711.0,0.000,N/A,N/A,N/A
7975,UP 1,21146.703,856,0,0.0,27.0,23.655626,100.0-1200.0,nan,FTMS + p NSI d Full ms2 579.7894@hcd27.00 [100.0000-1200.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7109111,N/A,N/A,N/A,N/A,IT=80 ,9149.8105,N/A,579.7894,2,27.00,28.178,1.60,N/A,N/A,N/A,211753732.7251,76394367.5670,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,10114.7,0.000,N/A,N/A,N/A
7976,UP 1,23312.742,1036,0,0.0,27.0,23.657453,100.0-1320.0,nan,FTMS + p NSI d Full ms2 638.8041@hcd27.00 [100.0000-1320.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.6968124,N/A,N/A,N/A,N/A,IT=80 ,3072.1106,N/A,638.8041,2,27.00,31.046,1.60,N/A,N/A,N/A,211753733.1644,76394367.8780,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,8539.8,0.000,N/A,N/A,N/A
7978,UP 1,25571.117,912,0,0.0,27.0,23.661085,100.0-820.0,nan,FTMS + p NSI d Full ms2 393.7451@hcd27.00 [100.0000-820.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7024528,N/A,N/A,N/A,N/A,IT=80 ,9885.7559,N/A,0.0000,2,27.00,19.136,1.60,N/A,N/A,N/A,211753732.5939,76394367.4607,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,10585.3,0.000,N/A,N/A,N/A
7979,UP 1,28868.445,1092,0,0.0,27.0,23.662955,100.0-1630.0,nan,FTMS + p NSI d Full ms2 788.8881@hcd27.00 [100.0000-1630.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7241566,N/A,N/A,N/A,N/A,IT=80 ,5446.4766,N/A,0.0000,2,27.00,38.340,1.60,N/A,N/A,N/A,211753732.6722,76394367.5271,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,10304.6,0.000,N/A,N/A,N/A
7980,UP 1,22195.633,1036,0,0.0,27.0,23.664768,100.0-965.0,nan,FTMS + p NSI d Full ms2 462.7668@hcd27.00 [100.0000-965.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7245301,N/A,N/A,N/A,N/A,IT=80 ,4098.5693,N/A,462.7664,2,27.00,22.490,1.60,N/A,N/A,N/A,211753733.1285,76394367.8512,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,8668.3,0.000,N/A,N/A,N/A
7981,UP 1,11822.477,800,0,0.0,27.0,23.66658,100.0-910.0,nan,FTMS + p NSI d Full ms2 436.7385@hcd27.00 [100.0000-910.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7027681,N/A,N/A,N/A,N/A,IT=80 ,4468.8022,N/A,436.7385,2,27.00,21.225,1.60,N/A,N/A,N/A,211753732.8915,76394367.6790,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,9518.3,0.000,N/A,N/A,N/A
7982,UP 1,30085.23,1192,0,0.0,27.0,23.668393,100.0-1115.0,nan,FTMS + p NSI d Full ms2 357.5324@hcd27.00 [100.0000-1115.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.724421,N/A,N/A,N/A,N/A,IT=80 ,5204.2964,N/A,357.5324,3,27.00,16.411,1.60,N/A,N/A,N/A,211753733.1216,76394367.8452,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,8693.1,0.000,N/A,N/A,N/A
7983,UP 1,33740.457,1232,0,0.0,27.0,23.670222,100.0-1295.0,nan,FTMS + p NSI d Full ms2 625.2493@hcd27.00 [100.0000-1295.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.6978152,N/A,N/A,N/A,N/A,IT=80 ,6943.3838,N/A,625.2492,2,27.00,30.387,1.60,N/A,N/A,N/A,211753733.3487,76394368.0034,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,7878.9,0.000,N/A,N/A,N/A
7984,UP 1,23948.289,1040,0,0.0,27.0,23.672051,100.0-1315.0,nan,FTMS + p NSI d Full ms2 636.2609@hcd27.00 [100.0000-1315.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.6941928,N/A,N/A,N/A,N/A,IT=80 ,3903.9746,N/A,636.2609,2,27.00,30.922,1.60,N/A,N/A,N/A,211753732.8353,76394367.6379,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,9719.8,0.000,N/A,N/A,N/A
