Scan Number,RAW File,Total Ion Current,Total Number of Peaks,Number of Channels,Frequency,Collision Energy,Retention Time (min),Mass Ranges,Precursor Intensity,Scan Description,AGC,Micro Scan Count,Ion Injection Time (ms),Elapsed Scan Time (sec),Activation Type,Mass Analyzer Type,Detector Type,Base Peak Mass,Average Scan by Inst,Orbitrap Resolution,API Process Delay,Dependency Type,Multi Inject Info,Base Peak Intensity,Master Scan Number,Monoisotopic M/Z,Charge State,HCD Energy,HCD Energy eV,MS2 Isolation Width,Access ID,Conversion Parameter I,Conversion Parameter A,Conversion Parameter B,Conversion Parameter C,Conversion Parameter D,Conversion Parameter E,Temperature Comp. (ppm),RF Comp. (ppm),Space Charge Comp. (ppm),Resolution Comp. (ppm),Number of LM Found,LM Correction (ppm),RawOvFtT,Injection t0,Reagent Ion Injection Time (ms),FAIMS Voltage On,FAIMS CV
15594,Ref 1,161609.34,2220,0,0.0,27.0,36.592096,100.0-1020.0,nan,FTMS + p NSI d Full ms2 490.2505@hcd27.00 [100.0000-1020.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,131.1177275,N/A,N/A,N/A,N/A,IT=80 ,19828.736,N/A,490.2505,2,27.00,23.826,1.60,N/A,N/A,N/A,211753933.8808,70201670.8050,N/A,N/A,-4.87,-0.08,-0.01,0.04,0,N/A,26427.9,0.000,N/A,N/A,N/A
15595,Ref 1,374025.44,2720,0,0.0,27.0,36.593909,100.0-965.0,nan,FTMS + p NSI d Full ms2 462.7086@hcd27.00 [100.0000-965.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,136.0757407,N/A,N/A,N/A,N/A,IT=80 ,70944.797,N/A,462.7085,2,27.00,22.488,1.60,N/A,N/A,N/A,211753929.7933,70201668.1045,N/A,N/A,-4.87,-0.08,-0.02,0.04,0,N/A,43554.0,0.000,N/A,N/A,N/A
15596,Ref 1,95645.773,1696,0,0.0,27.0,36.595761,100.0-1635.0,nan,FTMS + p NSI d Full ms2 790.8854@hcd27.00 [100.0000-1635.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,185.1284815,N/A,N/A,N/A,N/A,IT=80 ,18889.506,N/A,790.8860,2,27.00,38.437,1.60,N/A,N/A,N/A,211753936.2785,70201672.3904,N/A,N/A,-4.87,-0.08,-0.01,0.04,0,N/A,16382.1,0.000,N/A,N/A,N/A
15597,Ref 1,157537.78,2044,0,0.0,27.0,36.597571,100.0-955.0,nan,FTMS + p NSI d Full ms2 458.7863@hcd27.00 [100.0000-955.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,185.1648565,N/A,N/A,N/A,N/A,IT=80 ,28958.16,N/A,458.7863,2,27.00,22.297,1.60,N/A,N/A,N/A,211753935.1451,70201671.6437,N/A,N/A,-4.87,-0.08,-0.01,0.04,0,N/A,21130.7,0.000,N/A,N/A,N/A
15598,Ref 1,84012.594,1764,0,0.0,27.0,36.599421,100.0-1770.0,nan,FTMS + p NSI d Full ms2 858.9197@hcd27.00 [100.0000-1770.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,312.191065,N/A,N/A,N/A,N/A,IT=80 ,11780.463,N/A,858.4187,2,27.00,41.743,1.60,N/A,N/A,N/A,211753937.1154,70201672.9522,N/A,N/A,-4.87,-0.08,-0.01,0.04,0,N/A,12875.5,0.000,N/A,N/A,N/A
15599,Ref 1,25412.023,1000,0,0.0,27.0,36.601267,100.0-1485.0,nan,FTMS + p NSI d Full ms2 718.9047@hcd27.00 [100.0000-1485.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,472.2766628,N/A,N/A,N/A,N/A,IT=80 ,6233.5259,N/A,718.9048,2,27.00,34.939,1.60,N/A,N/A,N/A,211753938.1557,70201673.6300,N/A,N/A,-4.87,-0.08,0.00,0.04,0,N/A,8516.8,0.000,N/A,N/A,N/A
15601,Ref 1,87552.922,1876,0,0.0,27.0,36.605996,100.0-1545.0,nan,FTMS + p NSI d Full ms2 497.6154@hcd27.00 [100.0000-1545.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,498.3397069,N/A,N/A,N/A,N/A,IT=80 ,16296.565,N/A,497.6153,3,27.00,22.841,1.60,N/A,N/A,N/A,211753936.4253,70201672.4980,N/A,N/A,-4.87,-0.08,-0.01,0.04,0,N/A,15767.0,0.000,N/A,N/A,N/A
15602,Ref 1,37577.273,1244,0,0.0,27.0,36.607842,100.0-1820.0,nan,FTMS + p NSI d Full ms2 881.8834@hcd27.00 [100.0000-1820.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,232.1400924,N/A,N/A,N/A,N/A,IT=80 ,4452.4297,N/A,881.3824,2,27.00,42.860,1.60,N/A,N/A,N/A,211753937.9192,70201673.4822,N/A,N/A,-4.87,-0.08,-0.01,0.04,0,N/A,9507.7,0.000,N/A,N/A,N/A
15603,Ref 1,383511.75,3288,0,0.0,27.0,36.609671,100.0-1130.0,nan,FTMS + p NSI d Full ms2 544.7908@hcd27.00 [100.0000-1130.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,120.0808913,N/A,N/A,N/A,N/A,IT=80 ,41709.121,N/A,544.7908,2,27.00,26.477,1.60,N/A,N/A,N/A,211753929.0716,70201667.6086,N/A,N/A,-4.87,-0.08,-0.03,0.04,0,N/A,46578.0,0.000,N/A,N/A,N/A
15604,Ref 1,374755.53,3764,0,0.0,27.0,36.6115,100.0-1105.0,nan,FTMS + p NSI d Full ms2 531.2579@hcd27.00 [100.0000-1105.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,120.0809626,N/A,N/A,N/A,N/A,IT=80 ,31248.156,N/A,531.2579,2,27.00,25.819,1.60,N/A,N/A,N/A,211753929.1293,70201667.6451,N/A,N/A,-4.87,-0.08,-0.03,0.04,0,N/A,46336.2,0.000,N/A,N/A,N/A
15605,Ref 1,138279.81,1748,0,0.0,27.0,36.613333,100.0-1030.0,nan,FTMS + p NSI d Full ms2 494.7167@hcd27.00 [100.0000-1030.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,136.0757253,N/A,N/A,N/A,N/A,IT=80 ,31032.072,N/A,494.7167,2,27.00,24.043,1.60,N/A,N/A,N/A,211753935.7522,70201672.0530,N/A,N/A,-4.87,-0.08,-0.01,0.04,0,N/A,18587.1,0.000,N/A,N/A,N/A
15606,Ref 1,61331.305,1412,0,0.0,27.0,36.615186,100.0-1605.0,nan,FTMS + p NSI d Full ms2 778.3738@hcd27.00 [100.0000-1605.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,169.1333398,N/A,N/A,N/A,N/A,IT=80 ,8190.2759,N/A,778.3738,2,27.00,37.829,1.60,N/A,N/A,N/A,211753937.3310,70201673.0861,N/A,N/A,-4.87,-0.08,-0.01,0.04,0,N/A,11972.1,0.000,N/A,N/A,N/A
15607,Ref 1,64199.023,1236,0,0.0,27.0,36.617031,100.0-1590.0,nan,FTMS + p NSI d Full ms2 769.3787@hcd27.00 [100.0000-1590.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,232.1113968,N/A,N/A,N/A,N/A,IT=80 ,18723.586,N/A,768.8777,2,27.00,37.392,1.60,N/A,N/A,N/A,211753937.2392,70201673.0349,N/A,N/A,-4.87,-0.08,-0.01,0.04,0,N/A,12356.7,0.000,N/A,N/A,N/A
15608,Ref 1,51631.227,1116,0,0.0,27.0,36.618877,100.0-1610.0,nan,FTMS + p NSI d Full ms2 780.8649@hcd27.00 [100.0000-1610.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,179.0484011,N/A,N/A,N/A,N/A,IT=80 ,19194.492,N/A,780.8649,2,27.00,37.950,1.60,N/A,N/A,N/A,211753937.7044,70201673.3417,N/A,N/A,-4.87,-0.08,-0.01,0.04,0,N/A,10407.5,0.000,N/A,N/A,N/A
15609,Ref 1,92086.781,1884,0,0.0,27.0,36.620706,100.0-835.0,nan,FTMS + p NSI d Full ms2 400.2678@hcd27.00 [100.0000-835.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,173.0918906,N/A,N/A,N/A,N/A,IT=80 ,11737.151,N/A,400.2678,2,27.00,19.453,1.60,N/A,N/A,N/A,211753936.2697,70201672.3841,N/A,N/A,-4.87,-0.08,-0.01,0.04,0,N/A,16418.7,0.000,N/A,N/A,N/A
15610,Ref 1,124729.84,1956,0,0.0,27.0,36.622536,100.0-1265.0,nan,FTMS + p NSI d Full ms2 609.8106@hcd27.00 [100.0000-1265.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,136.0755257,N/A,N/A,N/A,N/A,IT=80 ,21434.303,N/A,609.8106,2,27.00,29.637,1.60,N/A,N/A,N/A,211753936.2768,70201672.3829,N/A,N/A,-4.87,-0.08,-0.01,0.04,0,N/A,16388.9,0.000,N/A,N/A,N/A
15612,Ref 1,622488.5,4580,0,0.0,27.0,36.626298,100.0-1415.0,nan,FTMS + p NSI d Full ms2 683.3689@hcd27.00 [100.0000-1415.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,187.1439559,N/A,N/A,N/A,N/A,IT=80 ,136933.47,N/A,683.3689,2,27.00,33.212,1.60,N/A,N/A,N/A,211753924.8012,70201664.7885,N/A,N/A,-4.87,-0.08,-0.04,0.04,0,N/A,64470.6,0.000,N/A,N/A,N/A
15613,Ref 1,292118.28,3896,0,0.0,27.0,36.628144,100.0-1545.0,nan,FTMS + p NSI d Full ms2 747.3736@hcd27.00 [100.0000-1545.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,372.1334559,N/A,N/A,N/A,N/A,IT=80 ,14241.87,N/A,0.0000,2,27.00,36.322,1.60,N/A,N/A,N/A,211753932.4156,70201669.8303,N/A,N/A,-4.87,-0.08,-0.02,0.04,0,N/A,32567.0,0.000,N/A,N/A,N/A
15614,Ref 1,752979.25,4660,0,0.0,27.0,36.629973,100.0-1055.0,nan,FTMS + p NSI d Full ms2 506.8006@hcd27.00 [100.0000-1055.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,211.1440162,N/A,N/A,N/A,N/A,IT=80 ,87572.039,N/A,506.8006,2,27.00,24.631,1.60,N/A,N/A,N/A,211753921.4813,70201662.5887,N/A,N/A,-4.87,-0.08,-0.04,0.04,0,N/A,78380.6,0.000,N/A,N/A,N/A
15615,Ref 1,541030.62,4748,0,0.0,27.0,36.631802,100.0-1115.0,nan,FTMS + p NSI d Full ms2 537.3146@hcd27.00 [100.0000-1115.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,116.0707678,N/A,N/A,N/A,N/A,IT=80 ,31798.316,N/A,537.3149,2,27.00,26.113,1.60,N/A,N/A,N/A,211753925.2311,70201665.0559,N/A,N/A,-4.87,-0.08,-0.04,0.04,0,N/A,62669.3,0.000,N/A,N/A,N/A
15616,Ref 1,707714.25,5208,0,0.0,27.0,36.633635,100.0-1360.0,nan,FTMS + p NSI d Full ms2 657.7985@hcd27.00 [100.0000-1360.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,203.0659624,N/A,N/A,N/A,N/A,IT=80 ,56083.641,N/A,657.7985,2,27.00,31.969,1.60,N/A,N/A,N/A,211753923.0868,70201663.6515,N/A,N/A,-4.87,-0.08,-0.04,0.04,0,N/A,71653.3,0.000,N/A,N/A,N/A
15617,Ref 1,477920.19,2972,0,0.0,27.0,36.635448,100.0-980.0,nan,FTMS + p NSI d Full ms2 471.2401@hcd27.00 [100.0000-980.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,173.1283389,N/A,N/A,N/A,N/A,IT=80 ,178029.0,N/A,471.2401,2,27.00,22.902,1.60,N/A,N/A,N/A,211753927.0485,70201666.2652,N/A,N/A,-4.87,-0.08,-0.03,0.04,0,N/A,55054.4,0.000,N/A,N/A,N/A
15618,Ref 1,149611.55,1512,0,0.0,27.0,36.63726,100.0-760.0,nan,FTMS + p NSI d Full ms2 362.2129@hcd27.00 [100.0000-760.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,235.1185213,N/A,N/A,N/A,N/A,IT=80 ,51883.031,N/A,362.2129,2,27.00,17.604,1.60,N/A,N/A,N/A,211753934.9385,70201671.5128,N/A,N/A,-4.87,-0.08,-0.01,0.04,0,N/A,21996.3,0.000,N/A,N/A,N/A
15619,Ref 1,242252.83,2864,0,0.0,27.0,36.639075,100.0-975.0,nan,FTMS + p NSI d Full ms2 468.2642@hcd27.00 [100.0000-975.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,136.0756654,N/A,N/A,N/A,N/A,IT=80 ,56147.902,N/A,468.2642,2,27.00,22.758,1.60,N/A,N/A,N/A,211753933.4264,70201670.5087,N/A,N/A,-4.87,-0.08,-0.02,0.04,0,N/A,28331.9,0.000,N/A,N/A,N/A
15620,Ref 1,151344.94,2484,0,0.0,27.0,36.640904,100.0-990.0,nan,FTMS + p NSI d Full ms2 476.2431@hcd27.00 [100.0000-990.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,120.0808839,N/A,N/A,N/A,N/A,IT=80 ,31336.338,N/A,476.2431,2,27.00,23.145,1.60,N/A,N/A,N/A,211753935.1659,70201671.6505,N/A,N/A,-4.87,-0.08,-0.01,0.04,0,N/A,21043.8,0.000,N/A,N/A,N/A
15621,Ref 1,39689.641,1232,0,0.0,27.0,36.642715,100.0-1660.0,nan,FTMS + p NSI d Full ms2 402.1886@hcd27.00 [100.0000-1660.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,175.1187193,N/A,N/A,N/A,N/A,IT=80 ,5709.6079,N/A,401.9381,4,27.00,17.375,1.60,N/A,N/A,N/A,211753937.2569,70201673.0442,N/A,N/A,-4.87,-0.08,-0.01,0.04,0,N/A,12282.5,0.000,N/A,N/A,N/A
15623,Ref 1,32298.047,1000,0,0.0,27.0,36.646492,100.0-3820.0,nan,FTMS + p NSI d Full ms2 1242.0739@hcd27.00 [100.0000-3820.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.5785126,N/A,N/A,N/A,N/A,IT=80 ,8620.6211,N/A,0.0000,3,27.00,57.011,1.60,N/A,N/A,N/A,211753937.6787,70201673.3227,N/A,N/A,-4.87,-0.08,-0.01,0.04,0,N/A,10515.5,0.000,N/A,N/A,N/A
15624,Ref 1,204164.66,2452,0,0.0,27.0,36.648306,100.0-970.0,nan,FTMS + p NSI d Full ms2 465.7398@hcd27.00 [100.0000-970.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,120.0809135,N/A,N/A,N/A,N/A,IT=80 ,75113.625,N/A,0.0000,2,27.00,22.635,1.60,N/A,N/A,N/A,211753933.3401,70201670.4454,N/A,N/A,-4.87,-0.08,-0.01,0.04,0,N/A,26001.3,0.000,N/A,N/A,N/A
15625,Ref 1,325184.0,2828,0,0.0,27.0,36.650135,100.0-1150.0,nan,FTMS + p NSI d Full ms2 555.2729@hcd27.00 [100.0000-1150.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,157.1332276,N/A,N/A,N/A,N/A,IT=80 ,46560.367,N/A,555.2729,2,27.00,26.986,1.60,N/A,N/A,N/A,211753930.0178,70201668.2379,N/A,N/A,-4.87,-0.08,-0.02,0.04,0,N/A,39921.2,0.000,N/A,N/A,N/A
15626,Ref 1,352902.66,3848,0,0.0,27.0,36.651962,100.0-1195.0,nan,FTMS + p NSI d Full ms2 575.3117@hcd27.00 [100.0000-1195.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,136.0757247,N/A,N/A,N/A,N/A,IT=80 ,22442.229,N/A,575.3117,2,27.00,27.960,1.60,N/A,N/A,N/A,211753929.7165,70201668.0409,N/A,N/A,-4.87,-0.08,-0.02,0.04,0,N/A,41183.6,0.000,N/A,N/A,N/A
15627,Ref 1,408477.97,4288,0,0.0,27.0,36.653792,100.0-1015.0,nan,FTMS + p NSI d Full ms2 488.7964@hcd27.00 [100.0000-1015.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,120.08081,N/A,N/A,N/A,N/A,IT=80 ,36205.188,N/A,488.7964,2,27.00,23.756,1.60,N/A,N/A,N/A,211753928.4413,70201667.1951,N/A,N/A,-4.87,-0.08,-0.03,0.04,0,N/A,46526.8,0.000,N/A,N/A,N/A
15628,Ref 1,159111.81,2200,0,0.0,27.0,36.655644,100.0-1540.0,nan,FTMS + p NSI d Full ms2 744.8903@hcd27.00 [100.0000-1540.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,744.4214293,N/A,N/A,N/A,N/A,IT=80 ,15793.002,N/A,744.8902,2,27.00,36.202,1.60,N/A,N/A,N/A,211753934.2965,70201671.0711,N/A,N/A,-4.87,-0.08,-0.01,0.04,0,N/A,21993.9,0.000,N/A,N/A,N/A
15629,Ref 1,77382.656,1668,0,0.0,27.0,36.657506,100.0-1870.0,nan,FTMS + p NSI d Full ms2 906.8669@hcd27.00 [100.0000-1870.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.5834426,N/A,N/A,N/A,N/A,IT=80 ,11094.309,N/A,906.8669,2,27.00,44.074,1.60,N/A,N/A,N/A,211753936.0291,70201672.2176,N/A,N/A,-4.87,-0.08,-0.01,0.04,0,N/A,14734.6,0.000,N/A,N/A,N/A
15630,Ref 1,148828.83,2144,0,0.0,27.0,36.659354,100.0-1460.0,nan,FTMS + p NSI d Full ms2 705.3765@hcd27.00 [100.0000-1460.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,237.1233548,N/A,N/A,N/A,N/A,IT=80 ,27390.201,N/A,705.3766,2,27.00,34.281,1.60,N/A,N/A,N/A,211753934.6586,70201671.3194,N/A,N/A,-4.87,-0.08,-0.01,0.04,0,N/A,20476.8,0.000,N/A,N/A,N/A
15631,Ref 1,118508.09,1912,0,0.0,27.0,36.6612,100.0-2520.0,nan,FTMS + p NSI d Full ms2 817.0925@hcd27.00 [100.0000-2520.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,197.1286197,N/A,N/A,N/A,N/A,IT=80 ,13306.67,N/A,816.7585,3,27.00,37.505,1.60,N/A,N/A,N/A,211753935.1070,70201671.6137,N/A,N/A,-4.87,-0.08,-0.01,0.04,0,N/A,18598.0,0.000,N/A,N/A,N/A
15632,Ref 1,57234.086,1284,0,0.0,27.0,36.663046,100.0-1445.0,nan,FTMS + p NSI d Full ms2 698.3975@hcd27.00 [100.0000-1445.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,227.1750775,N/A,N/A,N/A,N/A,IT=80 ,10355.063,N/A,698.3975,2,27.00,33.942,1.60,N/A,N/A,N/A,211753936.9228,70201672.8260,N/A,N/A,-4.87,-0.08,-0.01,0.04,0,N/A,10990.0,0.000,N/A,N/A,N/A
15634,Ref 1,564159.12,4560,0,0.0,27.0,36.666831,100.0-1205.0,nan,FTMS + p NSI d Full ms2 580.3192@hcd27.00 [100.0000-1205.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,516.2920244,N/A,N/A,N/A,N/A,IT=80 ,72302.844,N/A,580.3191,2,27.00,28.204,1.60,N/A,N/A,N/A,211753925.3612,70201665.1510,N/A,N/A,-4.87,-0.08,-0.03,0.04,0,N/A,59431.9,0.000,N/A,N/A,N/A
15635,Ref 1,141481.06,1948,0,0.0,27.0,36.668673,100.0-1370.0,nan,FTMS + p NSI d Full ms2 662.3517@hcd27.00 [100.0000-1370.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,143.1178994,N/A,N/A,N/A,N/A,IT=80 ,22545.926,N/A,662.3517,2,27.00,32.190,1.60,N/A,N/A,N/A,211753934.7775,70201671.3970,N/A,N/A,-4.87,-0.08,-0.01,0.04,0,N/A,19978.6,0.000,N/A,N/A,N/A
15636,Ref 1,446482.34,3588,0,0.0,27.0,36.670502,100.0-1095.0,nan,FTMS + p NSI d Full ms2 528.2746@hcd27.00 [100.0000-1095.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,157.1334219,N/A,N/A,N/A,N/A,IT=80 ,117186.47,N/A,528.2746,2,27.00,25.674,1.60,N/A,N/A,N/A,211753927.7465,70201666.7393,N/A,N/A,-4.87,-0.08,-0.03,0.04,0,N/A,49437.8,0.000,N/A,N/A,N/A
15637,Ref 1,783591.0,4528,0,0.0,27.0,36.672289,100.0-1645.0,nan,FTMS + p NSI d Full ms2 530.6144@hcd27.00 [100.0000-1645.0000],On,1,77.361,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,120.0808819,N/A,N/A,N/A,N/A,IT=77 ,234802.58,N/A,530.2804,3,27.00,24.355,1.60,N/A,N/A,N/A,211753920.7181,70201662.0757,N/A,N/A,-4.87,-0.08,-0.04,0.04,0,N/A,78885.7,0.000,N/A,N/A,N/A
15638,Ref 1,213770.28,2716,0,0.0,27.0,36.674125,100.0-2150.0,nan,FTMS + p NSI d Full ms2 696.0515@hcd27.00 [100.0000-2150.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,187.1437388,N/A,N/A,N/A,N/A,IT=80 ,50667.57,N/A,695.7175,3,27.00,31.949,1.60,N/A,N/A,N/A,211753933.5518,70201670.5849,N/A,N/A,-4.87,-0.08,-0.01,0.04,0,N/A,25114.3,0.000,N/A,N/A,N/A
15639,Ref 1,234827.36,2964,0,0.0,27.0,36.675954,100.0-1160.0,nan,FTMS + p NSI d Full ms2 559.2985@hcd27.00 [100.0000-1160.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,131.1178009,N/A,N/A,N/A,N/A,IT=80 ,25614.186,N/A,559.2984,2,27.00,27.182,1.60,N/A,N/A,N/A,211753932.4031,70201669.8331,N/A,N/A,-4.87,-0.08,-0.02,0.04,0,N/A,29927.2,0.000,N/A,N/A,N/A
15640,Ref 1,194015.94,2520,0,0.0,27.0,36.677766,100.0-890.0,nan,FTMS + p NSI d Full ms2 426.2289@hcd27.00 [100.0000-890.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,120.0809285,N/A,N/A,N/A,N/A,IT=80 ,63047.969,N/A,426.2289,2,27.00,20.715,1.60,N/A,N/A,N/A,211753932.7439,70201670.0570,N/A,N/A,-4.87,-0.08,-0.02,0.04,0,N/A,28499.2,0.000,N/A,N/A,N/A
15641,Ref 1,161386.69,2316,0,0.0,27.0,36.679596,100.0-1250.0,nan,FTMS + p NSI d Full ms2 602.8299@hcd27.00 [100.0000-1250.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,831.4485694,N/A,N/A,N/A,N/A,IT=80 ,17216.975,N/A,602.8299,2,27.00,29.298,1.60,N/A,N/A,N/A,211753934.1952,70201671.0167,N/A,N/A,-4.87,-0.08,-0.01,0.04,0,N/A,22418.5,0.000,N/A,N/A,N/A
15642,Ref 1,168056.34,2736,0,0.0,27.0,36.681423,100.0-1330.0,nan,FTMS + p NSI d Full ms2 642.8226@hcd27.00 [100.0000-1330.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,256.1287625,N/A,N/A,N/A,N/A,IT=80 ,17288.119,N/A,642.8231,2,27.00,31.241,1.60,N/A,N/A,N/A,211753934.5036,70201671.2160,N/A,N/A,-4.87,-0.08,-0.01,0.04,0,N/A,21126.2,0.000,N/A,N/A,N/A
15643,Ref 1,119686.55,1860,0,0.0,27.0,36.683252,100.0-1120.0,nan,FTMS + p NSI d Full ms2 538.8033@hcd27.00 [100.0000-1120.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,120.0808877,N/A,N/A,N/A,N/A,IT=80 ,34752.715,N/A,538.8034,2,27.00,26.186,1.60,N/A,N/A,N/A,211753935.5170,70201671.8918,N/A,N/A,-4.87,-0.08,-0.01,0.04,0,N/A,16880.4,0.000,N/A,N/A,N/A
15645,Ref 1,76087.844,1320,0,0.0,27.0,36.687033,100.0-860.0,nan,FTMS + p NSI d Full ms2 411.2188@hcd27.00 [100.0000-860.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.5708904,N/A,N/A,N/A,N/A,IT=80 ,11728.336,N/A,411.2188,2,27.00,19.985,1.60,N/A,N/A,N/A,211753936.2413,70201672.3712,N/A,N/A,-4.87,-0.08,-0.01,0.04,0,N/A,13845.7,0.000,N/A,N/A,N/A
15646,Ref 1,104862.7,1780,0,0.0,27.0,36.688896,100.0-2050.0,nan,FTMS + p NSI d Full ms2 994.9929@hcd27.00 [100.0000-2050.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,646.3150627,N/A,N/A,N/A,N/A,IT=80 ,22531.48,N/A,994.4919,2,27.00,48.357,1.60,N/A,N/A,N/A,211753935.6714,70201671.9915,N/A,N/A,-4.87,-0.08,-0.01,0.04,0,N/A,16233.4,0.000,N/A,N/A,N/A
15647,Ref 1,382134.25,3432,0,0.0,27.0,36.690706,100.0-955.0,nan,FTMS + p NSI d Full ms2 458.7610@hcd27.00 [100.0000-955.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,199.1802683,N/A,N/A,N/A,N/A,IT=80 ,60057.148,N/A,458.7610,2,27.00,22.296,1.60,N/A,N/A,N/A,211753927.6298,70201666.6521,N/A,N/A,-4.87,-0.08,-0.03,0.04,0,N/A,49926.8,0.000,N/A,N/A,N/A
15648,Ref 1,291269.06,3024,0,0.0,27.0,36.692537,100.0-1125.0,nan,FTMS + p NSI d Full ms2 541.7983@hcd27.00 [100.0000-1125.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,157.1333652,N/A,N/A,N/A,N/A,IT=80 ,62758.961,N/A,541.7983,2,27.00,26.331,1.60,N/A,N/A,N/A,211753930.4747,70201668.5557,N/A,N/A,-4.87,-0.08,-0.02,0.04,0,N/A,38007.1,0.000,N/A,N/A,N/A
15649,Ref 1,258466.83,2556,0,0.0,27.0,36.69435,100.0-910.0,nan,FTMS + p NSI d Full ms2 437.7581@hcd27.00 [100.0000-910.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,169.1333529,N/A,N/A,N/A,N/A,IT=80 ,53279.027,N/A,437.7582,2,27.00,21.275,1.60,N/A,N/A,N/A,211753931.0877,70201668.9497,N/A,N/A,-4.87,-0.08,-0.02,0.04,0,N/A,35438.7,0.000,N/A,N/A,N/A
