Scan Number,RAW File,Ion Injection Time (ms),Total Number of Peaks,Total Ion Current,Retention Time (s),Base Peak Intensity,Base Peak Mass,Multi Inject Info,Multiple Injection
25031,Ref 2,10.865,108508,153336530.0,57.146906,5663812.5,419.3151823,IT=5.4;5.4 ,ii
25033,Ref 2,8.996,101668,154856300.0,57.152695,5883094.5,419.3151595,IT=4.5;4.5 ,ii
25034,Ref 2,12.192,112624,154865820.0,57.156712,5577334.5,419.3153003,IT=6.1;6.1 ,ii
25035,Ref 2,10.267,108224,154602640.0,57.160675,5760244.5,419.3152219,IT=5.1;5.1 ,ii
25037,Ref 2,9.194,101840,149770370.0,57.166489,5725181.5,419.3151454,IT=4.6;4.6 ,ii
25038,Ref 2,11.633,113680,156634140.0,57.170499,5588101.0,419.3151249,IT=5.8;5.8 ,ii
25039,Ref 2,10.737,109060,155313070.0,57.174468,5815295.0,419.3151441,IT=5.4;5.4 ,ii
25040,Ref 2,10.082,101460,143310900.0,57.178414,5529906.5,419.3151651,IT=5;5 ,ii
25041,Ref 2,11.419,111284,157741200.0,57.182381,5779377.0,419.3152147,IT=5.7;5.7 ,ii
25042,Ref 2,10.923,110724,152403150.0,57.186345,5590320.5,419.3151341,IT=5.5;5.5 ,ii
25044,Ref 2,9.110,102556,149827860.0,57.192139,5709413.0,419.3152665,IT=4.6;4.6 ,ii
25045,Ref 2,11.164,108320,151101700.0,57.19597,5742001.5,419.3152708,IT=5.6;5.6 ,ii
25047,Ref 2,8.749,101668,158726030.0,57.201758,5821470.0,419.3152273,IT=4.4;4.4 ,ii
25048,Ref 2,10.698,108996,152717070.0,57.205749,5864796.0,419.3151932,IT=5.3;5.3 ,ii
25049,Ref 2,11.099,110484,157385010.0,57.209716,5995029.5,419.3152653,IT=5.5;5.5 ,ii
25050,Ref 2,9.854,105896,156557570.0,57.21366,5934294.0,419.3152261,IT=4.9;4.9 ,ii
25051,Ref 2,11.348,107900,150251260.0,57.217455,6036730.0,419.3152499,IT=5.7;5.7 ,ii
25052,Ref 2,11.134,110596,157480850.0,57.221418,5947202.5,419.3152989,IT=5.6;5.6 ,ii
25053,Ref 2,10.813,109692,149384080.0,57.22538,5747971.5,419.3153316,IT=5.4;5.4 ,ii
25054,Ref 2,11.715,110228,150042190.0,57.229351,5659855.5,419.3153796,IT=5.9;5.9 ,ii
25055,Ref 2,10.493,104528,150967550.0,57.233147,5999001.5,419.315244,IT=5.2;5.2 ,ii
25056,Ref 2,10.614,106896,151682820.0,57.237101,5857307.5,419.3153248,IT=5.3;5.3 ,ii
25057,Ref 2,10.034,103444,154545700.0,57.241051,6101850.5,419.3152577,IT=5;5 ,ii
25058,Ref 2,11.404,109652,152542140.0,57.245014,5910547.0,419.3153415,IT=5.7;5.7 ,ii
25059,Ref 2,10.693,106340,155007660.0,57.248812,5964426.5,419.3152969,IT=5.3;5.3 ,ii
25060,Ref 2,11.017,109772,152864030.0,57.25277,5794092.0,419.3152635,IT=5.5;5.5 ,ii
25061,Ref 2,11.276,106088,145487520.0,57.256736,5883691.5,419.3153238,IT=5.6;5.6 ,ii
25062,Ref 2,9.958,102280,154920460.0,57.260522,6102957.5,419.3153638,IT=5;5 ,ii
25064,Ref 2,8.557,95080,152520880.0,57.264434,6277014.5,419.3152537,IT=4.3;4.3 ,ii
25065,Ref 2,11.071,106384,150140660.0,57.268424,5864198.0,419.3152709,IT=5.5;5.5 ,ii
25066,Ref 2,10.084,104196,151149970.0,57.27237,5730886.5,419.3152193,IT=5;5 ,ii
25067,Ref 2,11.082,108440,156392910.0,57.276167,5985003.5,419.3152832,IT=5.5;5.5 ,ii
25068,Ref 2,10.900,107524,149848590.0,57.28013,5840068.5,419.3152401,IT=5.5;5.5 ,ii
25069,Ref 2,10.930,106640,153219090.0,57.284086,5839108.5,419.3153863,IT=5.5;5.5 ,ii
25070,Ref 2,10.825,104376,146428110.0,57.288045,5763492.5,419.3153582,IT=5.4;5.4 ,ii
25071,Ref 2,11.103,110788,157485760.0,57.291838,6135122.5,419.3152589,IT=5.6;5.6 ,ii
25072,Ref 2,10.819,105236,146099790.0,57.295797,5764995.0,419.3153329,IT=5.4;5.4 ,ii
25073,Ref 2,10.222,108644,160629620.0,57.299749,6213601.5,419.3153344,IT=5.1;5.1 ,ii
25075,Ref 2,8.636,97592,151171260.0,57.303834,5993104.0,419.3152413,IT=4.3;4.3 ,ii
25076,Ref 2,11.395,105556,153830780.0,57.307667,6167173.0,419.3152915,IT=5.7;5.7 ,ii
25077,Ref 2,11.362,110080,154583760.0,57.31164,6051130.0,419.3152849,IT=5.7;5.7 ,ii
25078,Ref 2,9.917,102032,149534020.0,57.315592,6019618.0,419.3152458,IT=5;5 ,ii
25079,Ref 2,10.186,102108,143999410.0,57.319532,5926136.5,419.3151776,IT=5.1;5.1 ,ii
25080,Ref 2,10.915,104176,147326610.0,57.323324,5893794.0,419.315231,IT=5.5;5.5 ,ii
25081,Ref 2,9.549,101064,159102140.0,57.327259,6338367.0,419.3152558,IT=4.8;4.8 ,ii
25082,Ref 2,11.117,104976,147282670.0,57.331213,5809161.0,419.3152256,IT=5.6;5.6 ,ii
25084,Ref 2,8.929,96948,153597790.0,57.337019,6233966.0,419.315331,IT=4.5;4.5 ,ii
25085,Ref 2,10.956,105200,154270460.0,57.341011,6187848.0,419.315383,IT=5.5;5.5 ,ii
25086,Ref 2,11.929,105764,145650050.0,57.344825,5736124.0,419.3153662,IT=6;6 ,ii
25087,Ref 2,10.495,102020,150628500.0,57.348784,6145207.5,419.3153249,IT=5.2;5.2 ,ii
25088,Ref 2,10.291,101120,151650240.0,57.352725,6413226.0,419.3153172,IT=5.1;5.1 ,ii
25089,Ref 2,11.169,106060,149118260.0,57.356517,6050095.0,419.315336,IT=5.6;5.6 ,ii
25091,Ref 2,9.219,101948,151705540.0,57.362329,6168958.5,419.315265,IT=4.6;4.6 ,ii
25092,Ref 2,10.682,106164,155789140.0,57.366152,6196015.0,419.3152772,IT=5.3;5.3 ,ii
25093,Ref 2,11.245,107136,148521550.0,57.370115,6122933.5,419.3153226,IT=5.6;5.6 ,ii
25094,Ref 2,10.678,108484,152427890.0,57.374077,6017167.5,419.3152986,IT=5.3;5.3 ,ii
25095,Ref 2,10.823,104296,155385120.0,57.377871,6177351.5,419.3154092,IT=5.4;5.4 ,ii
25097,Ref 2,9.378,100716,154834670.0,57.383663,6204973.0,419.3152668,IT=4.7;4.7 ,ii
25098,Ref 2,11.465,109252,152684270.0,57.387498,6147885.5,419.3152446,IT=5.7;5.7 ,ii
25099,Ref 2,10.394,105760,165150500.0,57.391452,6453564.0,419.3152229,IT=5.2;5.2 ,ii
25100,Ref 2,11.510,107072,153717650.0,57.395415,6149340.5,419.3152279,IT=5.8;5.8 ,ii
25101,Ref 2,9.743,101740,157513410.0,57.3992,6122583.5,419.3152912,IT=4.9;4.9 ,ii
25102,Ref 2,10.663,105492,159304660.0,57.403152,6462930.5,419.3153243,IT=5.3;5.3 ,ii
25103,Ref 2,10.536,104024,151863700.0,57.4071,6141959.5,419.315318,IT=5.3;5.3 ,ii
25104,Ref 2,10.185,102440,152983380.0,57.41105,6141847.5,419.3153446,IT=5.1;5.1 ,ii
25105,Ref 2,10.523,102784,157072140.0,57.414833,6374917.5,419.3152052,IT=5.3;5.3 ,ii
25107,Ref 2,8.707,97612,162037390.0,57.420612,6638116.0,419.3152216,IT=4.4;4.4 ,ii
25108,Ref 2,10.096,104096,158220940.0,57.424587,6143602.0,419.3152162,IT=5;5 ,ii
25109,Ref 2,10.812,104348,163169330.0,57.428541,6329153.0,419.3152568,IT=5.4;5.4 ,ii
25110,Ref 2,10.124,100348,153377470.0,57.432489,6168141.0,419.3152015,IT=5.1;5.1 ,ii
25112,Ref 2,8.551,91304,153520160.0,57.438281,6433684.5,419.3151773,IT=4.3;4.3 ,ii
25113,Ref 2,10.746,105096,161874640.0,57.442269,6322071.5,419.3151543,IT=5.4;5.4 ,ii
25114,Ref 2,10.749,105208,153526960.0,57.446056,6511380.0,419.3151748,IT=5.4;5.4 ,ii
25115,Ref 2,10.399,101040,156755420.0,57.450014,6280871.5,419.3152157,IT=5.2;5.2 ,ii
25117,Ref 2,8.226,93288,160621810.0,57.455802,6578487.0,419.3152173,IT=4.1;4.1 ,ii
25118,Ref 2,11.051,106072,159176380.0,57.459791,6392564.5,419.315221,IT=5.5;5.5 ,ii
25119,Ref 2,9.772,101032,153484270.0,57.463727,6300311.0,419.315046,IT=4.9;4.9 ,ii
25120,Ref 2,8.858,99064,166786740.0,57.467477,6786028.0,419.3151212,IT=4.4;4.4 ,ii
25121,Ref 2,11.111,103440,152329330.0,57.471425,6156513.0,419.3151871,IT=5.6;5.6 ,ii
25123,Ref 2,8.271,94800,165047500.0,57.477222,6945442.0,419.3151697,IT=4.1;4.1 ,ii
25124,Ref 2,9.632,102228,162062640.0,57.481187,6535435.5,419.3151938,IT=4.8;4.8 ,ii
25125,Ref 2,10.240,106084,167731180.0,57.485129,6800762.5,419.3152541,IT=5.1;5.1 ,ii
25126,Ref 2,9.835,104140,166004580.0,57.488897,6855813.0,419.3152157,IT=4.9;4.9 ,ii
25127,Ref 2,10.180,103768,168995940.0,57.492833,6828870.0,419.3151429,IT=5.1;5.1 ,ii
25128,Ref 2,10.064,99552,155530530.0,57.496766,6540299.5,419.3153419,IT=5;5 ,ii
25129,Ref 2,10.145,104280,162709620.0,57.500539,6489942.0,419.3152544,IT=5.1;5.1 ,ii
25130,Ref 2,9.459,99776,161122690.0,57.50447,6679065.5,419.3152222,IT=4.7;4.7 ,ii
25131,Ref 2,8.868,94268,155174720.0,57.508383,6717961.5,419.315223,IT=4.4;4.4 ,ii
25132,Ref 2,10.037,103712,166072590.0,57.512312,6782758.0,419.3152643,IT=5;5 ,ii
25133,Ref 2,9.521,102588,168883260.0,57.516074,7004413.5,419.3151584,IT=4.8;4.8 ,ii
25134,Ref 2,9.339,100412,160230690.0,57.519997,6636206.0,419.3152397,IT=4.7;4.7 ,ii
25135,Ref 2,10.332,106404,165896160.0,57.523935,6772891.0,419.3152348,IT=5.2;5.2 ,ii
25136,Ref 2,9.418,95484,154884370.0,57.52787,6647160.5,419.3152097,IT=4.7;4.7 ,ii
25137,Ref 2,10.787,105864,159046900.0,57.531651,6688675.0,419.3152559,IT=5.4;5.4 ,ii
25138,Ref 2,10.774,104760,163417140.0,57.535612,6595950.0,419.3152233,IT=5.4;5.4 ,ii
25139,Ref 2,9.591,101260,159726220.0,57.539545,6590808.0,419.3151903,IT=4.8;4.8 ,ii
25140,Ref 2,10.063,101360,159272720.0,57.543314,6638228.5,419.3151374,IT=5;5 ,ii
25141,Ref 2,10.160,104212,162389260.0,57.547253,6531492.5,419.3152058,IT=5.1;5.1 ,ii
25142,Ref 2,10.107,102164,155899970.0,57.551201,6626652.5,419.3151156,IT=5.1;5.1 ,ii
25144,Ref 2,8.572,95716,162257410.0,57.556993,6971901.0,419.3150786,IT=4.3;4.3 ,ii
25145,Ref 2,10.948,104484,155306880.0,57.560984,6535138.0,419.3150688,IT=5.5;5.5 ,ii
25146,Ref 2,10.619,105912,163020910.0,57.564934,6744823.0,419.3150974,IT=5.3;5.3 ,ii
25147,Ref 2,9.789,102668,171878980.0,57.568701,7103992.0,419.315301,IT=4.9;4.9 ,ii
25148,Ref 2,10.024,100296,160913070.0,57.572643,6661166.0,419.3151521,IT=5;5 ,ii
25149,Ref 2,9.876,98188,153225470.0,57.57658,6795335.0,419.3151804,IT=4.9;4.9 ,ii
25150,Ref 2,10.413,103932,158517890.0,57.580357,6877055.0,419.3152166,IT=5.2;5.2 ,ii
25151,Ref 2,10.319,98356,144802860.0,57.584307,6324624.5,419.3150303,IT=5.2;5.2 ,ii
25152,Ref 2,9.092,97376,160688270.0,57.58823,6831358.0,419.3152409,IT=4.5;4.5 ,ii
25153,Ref 2,10.997,107736,165695940.0,57.592178,6878113.5,419.3151592,IT=5.5;5.5 ,ii
25154,Ref 2,9.879,101208,159019360.0,57.595953,7000734.0,419.3151079,IT=4.9;4.9 ,ii
25155,Ref 2,10.356,99044,153512500.0,57.599895,6661555.0,419.3151313,IT=5.2;5.2 ,ii
25156,Ref 2,10.323,104192,163720140.0,57.603847,6968352.0,419.3151034,IT=5.2;5.2 ,ii
25157,Ref 2,9.403,100224,160847360.0,57.607784,7120191.5,419.3151179,IT=4.7;4.7 ,ii
25158,Ref 2,10.038,102392,160911280.0,57.611561,6886238.0,419.3150723,IT=5;5 ,ii
25159,Ref 2,10.276,100184,161512190.0,57.615505,6872609.0,419.3152032,IT=5.1;5.1 ,ii
25161,Ref 2,8.538,94724,160256260.0,57.619415,7247045.5,419.3150799,IT=4.3;4.3 ,ii
25162,Ref 2,12.497,107148,155870770.0,57.623267,6467879.5,419.3151246,IT=6.2;6.2 ,ii
25163,Ref 2,9.881,103504,158318140.0,57.627215,6892610.5,419.3151218,IT=4.9;4.9 ,ii
25164,Ref 2,9.078,99816,165874270.0,57.631142,7136056.5,419.3150835,IT=4.5;4.5 ,ii
25165,Ref 2,9.698,98164,155704050.0,57.635069,6931392.5,419.3150928,IT=4.8;4.8 ,ii
25166,Ref 2,11.147,104032,158069650.0,57.638853,6725107.5,419.3150912,IT=5.6;5.6 ,ii
25167,Ref 2,10.905,102112,154892640.0,57.642811,6916420.5,419.3151388,IT=5.5;5.5 ,ii
25168,Ref 2,10.086,98908,151658180.0,57.646755,6966163.0,419.315138,IT=5;5 ,ii
25169,Ref 2,10.850,105004,160091180.0,57.650707,7019745.0,419.3151458,IT=5.4;5.4 ,ii
25170,Ref 2,10.771,101540,157901780.0,57.654494,6774512.5,419.3152533,IT=5.4;5.4 ,ii
25172,Ref 2,8.645,93904,158551280.0,57.660275,7000000.0,419.3151547,IT=4.3;4.3 ,ii
25173,Ref 2,10.617,107620,160609620.0,57.664257,6888557.5,419.3151751,IT=5.3;5.3 ,ii
25174,Ref 2,9.735,98840,160817650.0,57.668194,7250926.5,419.3152509,IT=4.9;4.9 ,ii
25175,Ref 2,9.714,98144,154415310.0,57.672125,7049955.0,419.3152093,IT=4.9;4.9 ,ii
25176,Ref 2,9.952,101996,156304260.0,57.676059,7149268.5,419.3151507,IT=5;5 ,ii
25177,Ref 2,10.061,100028,159523360.0,57.679998,7221055.0,419.3151517,IT=5;5 ,ii
25178,Ref 2,9.357,99292,162680670.0,57.683931,7263082.0,419.315234,IT=4.7;4.7 ,ii
25179,Ref 2,11.732,106560,154253970.0,57.687896,6678939.5,419.3152525,IT=5.9;5.9 ,ii
25180,Ref 2,9.730,102468,162116850.0,57.691673,7266383.0,419.3152539,IT=4.9;4.9 ,ii
25181,Ref 2,10.385,102912,164972910.0,57.695611,7379411.0,419.315218,IT=5.2;5.2 ,ii
25182,Ref 2,11.093,104580,155150860.0,57.699565,7039328.0,419.3152273,IT=5.5;5.5 ,ii
25183,Ref 2,9.826,100768,163607360.0,57.703354,7215197.5,419.3151804,IT=4.9;4.9 ,ii
25184,Ref 2,9.106,96560,157943410.0,57.707271,7333896.0,419.3152327,IT=4.6;4.6 ,ii
25185,Ref 2,11.950,107020,154360450.0,57.711244,7002871.0,419.3152099,IT=6;6 ,ii
25187,Ref 2,8.475,94468,164427580.0,57.717042,7154541.0,419.3151928,IT=4.2;4.2 ,ii
25188,Ref 2,11.301,106012,157987250.0,57.721038,6807700.0,419.3152178,IT=5.7;5.7 ,ii
25189,Ref 2,10.738,103224,155131010.0,57.724994,7004514.0,419.3151471,IT=5.4;5.4 ,ii
25190,Ref 2,10.059,102812,166024420.0,57.728769,7549566.0,419.3151751,IT=5;5 ,ii
25191,Ref 2,9.711,98760,152518370.0,57.732702,7072768.0,419.3151647,IT=4.9;4.9 ,ii
25192,Ref 2,10.554,101696,149711340.0,57.736648,6874157.0,419.3151521,IT=5.3;5.3 ,ii
25194,Ref 2,8.408,93736,160760510.0,57.742429,7525855.0,419.3151782,IT=4.2;4.2 ,ii
25195,Ref 2,10.788,103612,156621330.0,57.746412,7007415.0,419.3152495,IT=5.4;5.4 ,ii
25196,Ref 2,10.324,103268,158374400.0,57.750189,7137014.5,419.315167,IT=5.2;5.2 ,ii
25197,Ref 2,10.323,103184,165164370.0,57.754139,7385418.0,419.3152502,IT=5.2;5.2 ,ii
25198,Ref 2,10.200,104372,168986960.0,57.758083,7586113.5,419.3151429,IT=5.1;5.1 ,ii
25199,Ref 2,9.999,100944,162115410.0,57.762027,7230882.5,419.315158,IT=5;5 ,ii
25200,Ref 2,10.293,102028,165525660.0,57.765971,7242397.5,419.3151997,IT=5.1;5.1 ,ii
25201,Ref 2,10.361,105864,171907230.0,57.769912,7681432.0,419.3151463,IT=5.2;5.2 ,ii
25202,Ref 2,11.209,103788,151071920.0,57.773871,7053074.5,419.3152065,IT=5.6;5.6 ,ii
25203,Ref 2,10.095,102184,163659380.0,57.777652,7388087.5,419.3151017,IT=5;5 ,ii
25204,Ref 2,10.106,101224,162144780.0,57.781589,7072329.0,419.3152093,IT=5.1;5.1 ,ii
25205,Ref 2,9.452,99096,164129460.0,57.785518,7539682.5,419.3152883,IT=4.7;4.7 ,ii
25206,Ref 2,10.255,102784,160802080.0,57.789456,6986419.0,419.3152775,IT=5.1;5.1 ,ii
25207,Ref 2,9.459,99668,164572640.0,57.793383,7335365.0,419.3152666,IT=4.7;4.7 ,ii
25208,Ref 2,10.364,103392,160905280.0,57.797318,7356505.0,419.3152243,IT=5.2;5.2 ,ii
25209,Ref 2,10.253,101572,163710820.0,57.801264,7157821.5,419.3152564,IT=5.1;5.1 ,ii
25210,Ref 2,10.490,102448,162139100.0,57.80522,7040805.5,419.3152153,IT=5.2;5.2 ,ii
25211,Ref 2,9.104,101560,172114860.0,57.808972,7609186.0,419.3151492,IT=4.6;4.6 ,ii
25212,Ref 2,11.078,103512,152476820.0,57.81292,6957949.0,419.3152515,IT=5.5;5.5 ,ii
25213,Ref 2,9.169,96540,163801950.0,57.816854,7180862.0,419.3151386,IT=4.6;4.6 ,ii
25214,Ref 2,9.791,106220,174353280.0,57.82062,7635158.5,419.3152018,IT=4.9;4.9 ,ii
25215,Ref 2,10.112,105260,161274000.0,57.824562,7193220.5,419.3152399,IT=5.1;5.1 ,ii
25216,Ref 2,9.792,100916,162056670.0,57.828497,7060205.5,419.315138,IT=4.9;4.9 ,ii
25218,Ref 2,8.268,93840,162180960.0,57.834276,7698800.0,419.315147,IT=4.1;4.1 ,ii
25219,Ref 2,10.885,102992,152624380.0,57.838266,6988434.0,419.3150764,IT=5.4;5.4 ,ii
25220,Ref 2,9.593,98584,161423390.0,57.842199,7154832.0,419.3151461,IT=4.8;4.8 ,ii
25222,Ref 2,8.007,93540,161228690.0,57.847972,7745695.5,419.3151856,IT=4;4 ,ii
25223,Ref 2,10.409,100684,157050350.0,57.851787,7307641.0,419.3151296,IT=5.2;5.2 ,ii
25224,Ref 2,9.518,102696,167700270.0,57.855718,7662291.5,419.3151938,IT=4.8;4.8 ,ii
25225,Ref 2,9.553,97084,161063740.0,57.859649,7311212.5,419.3151771,IT=4.8;4.8 ,ii
25226,Ref 2,11.004,103876,153461300.0,57.863597,7193354.0,419.3152732,IT=5.5;5.5 ,ii
25227,Ref 2,9.057,95988,164530350.0,57.867364,7497129.5,419.315149,IT=4.5;4.5 ,ii
25228,Ref 2,10.074,102628,164535330.0,57.871297,7497700.0,419.315117,IT=5;5 ,ii
25229,Ref 2,10.489,101304,154015970.0,57.875245,7298704.5,419.3151314,IT=5.2;5.2 ,ii
25230,Ref 2,10.255,99980,159617730.0,57.879184,7333476.0,419.3151846,IT=5.1;5.1 ,ii
25231,Ref 2,10.213,103192,164437740.0,57.883122,7563046.0,419.3150636,IT=5.1;5.1 ,ii
25232,Ref 2,9.473,100272,161655070.0,57.887051,7632366.0,419.3151418,IT=4.7;4.7 ,ii
25233,Ref 2,10.344,104224,157215170.0,57.890991,7357164.5,419.3151969,IT=5.2;5.2 ,ii
25234,Ref 2,9.414,96600,158673360.0,57.894751,7587394.5,419.3151087,IT=4.7;4.7 ,ii
25235,Ref 2,9.987,98672,150634720.0,57.898684,7563815.5,419.3150489,IT=5;5 ,ii
25236,Ref 2,9.400,97512,150649010.0,57.902611,7073424.5,419.3150069,IT=4.7;4.7 ,ii
25237,Ref 2,10.086,98504,162012580.0,57.906547,7334557.5,419.3150727,IT=5;5 ,ii
25238,Ref 2,9.026,97532,153884050.0,57.910297,7389705.5,419.3148376,IT=4.5;4.5 ,ii
25239,Ref 2,10.737,101820,156266000.0,57.914238,7584036.5,419.3152152,IT=5.4;5.4 ,ii
25240,Ref 2,9.493,96176,157250370.0,57.918172,7507710.5,419.3151767,IT=4.7;4.7 ,ii
25241,Ref 2,10.666,103432,161243550.0,57.921951,7423539.0,419.3152357,IT=5.3;5.3 ,ii
25242,Ref 2,11.228,102048,148275230.0,57.925922,7472790.0,419.3151043,IT=5.6;5.6 ,ii
25243,Ref 2,11.083,103688,158859020.0,57.929878,7346605.5,419.3151803,IT=5.5;5.5 ,ii
25244,Ref 2,10.703,108904,166180180.0,57.933834,7686656.0,419.3152586,IT=5.4;5.4 ,ii
25245,Ref 2,9.594,98660,157226480.0,57.937609,7548317.5,419.315196,IT=4.8;4.8 ,ii
25246,Ref 2,10.858,104844,156879740.0,57.941561,7204592.0,419.3152102,IT=5.4;5.4 ,ii
25247,Ref 2,9.750,102284,165401550.0,57.945503,7573571.0,419.3151824,IT=4.9;4.9 ,ii
25248,Ref 2,10.140,104440,161133310.0,57.94944,7575273.0,419.3152148,IT=5.1;5.1 ,ii
25249,Ref 2,10.305,101396,151851760.0,57.953217,7359762.5,419.3151802,IT=5.2;5.2 ,ii
25250,Ref 2,10.297,100860,158825570.0,57.957167,7685445.0,419.3151801,IT=5.1;5.1 ,ii
25251,Ref 2,9.950,102252,164440940.0,57.961103,7558397.0,419.3152436,IT=5;5 ,ii
25252,Ref 2,10.988,106724,149924780.0,57.965057,7456498.5,419.3153179,IT=5.5;5.5 ,ii
25253,Ref 2,10.093,103244,164355460.0,57.968834,7844347.5,419.3152851,IT=5;5 ,ii
25254,Ref 2,10.020,104504,161818460.0,57.972769,7807301.0,419.3153211,IT=5;5 ,ii
25255,Ref 2,10.602,103732,155151890.0,57.97673,7412719.5,419.3153143,IT=5.3;5.3 ,ii
25256,Ref 2,10.138,102748,162780270.0,57.980504,7777509.5,419.3153229,IT=5.1;5.1 ,ii
25257,Ref 2,10.054,103944,158647090.0,57.984442,7639823.5,419.3153554,IT=5;5 ,ii
25258,Ref 2,10.896,102080,150367280.0,57.988392,7335941.5,419.3152335,IT=5.4;5.4 ,ii
25259,Ref 2,10.434,102188,158183790.0,57.992342,7796570.5,419.3152781,IT=5.2;5.2 ,ii
25260,Ref 2,9.582,99560,163337780.0,57.996106,7784652.5,419.3152817,IT=4.8;4.8 ,ii
25261,Ref 2,8.702,97348,165643470.0,58.000019,8216075.5,419.3152848,IT=4.4;4.4 ,ii
25262,Ref 2,10.692,100208,150174930.0,58.003958,7542361.0,419.3152924,IT=5.3;5.3 ,ii
25263,Ref 2,9.860,104540,171555810.0,58.007902,8402821.0,419.3152841,IT=4.9;4.9 ,ii
25264,Ref 2,9.698,100708,165730350.0,58.011667,8128002.5,419.315172,IT=4.8;4.8 ,ii
25265,Ref 2,10.702,104536,152878350.0,58.015615,7608100.0,419.3152262,IT=5.4;5.4 ,ii
25266,Ref 2,9.693,101108,159353500.0,58.019556,7752020.0,419.3152768,IT=4.8;4.8 ,ii
25267,Ref 2,10.065,106608,167091120.0,58.023325,8173772.5,419.3152908,IT=5;5 ,ii
25268,Ref 2,10.662,103912,154350540.0,58.027279,7567584.0,419.315278,IT=5.3;5.3 ,ii
25269,Ref 2,9.340,98568,167515540.0,58.031204,8031136.0,419.3152371,IT=4.7;4.7 ,ii
25271,Ref 2,7.852,92564,171746190.0,58.036973,8402572.0,419.3152023,IT=3.9;3.9 ,ii
25272,Ref 2,11.956,104052,148994980.0,58.040973,7440056.5,419.3152829,IT=6;6 ,ii
25273,Ref 2,9.251,98808,174130190.0,58.044746,8329500.0,419.3152212,IT=4.6;4.6 ,ii
25274,Ref 2,10.305,101088,164087920.0,58.048512,8112220.5,419.31527,IT=5.2;5.2 ,ii
25275,Ref 2,9.301,94868,153738080.0,58.052435,8151938.5,419.3152326,IT=4.7;4.7 ,ii
25276,Ref 2,9.843,103088,167172300.0,58.056364,8173970.0,419.3151661,IT=4.9;4.9 ,ii
25277,Ref 2,9.075,97988,165879500.0,58.060118,8155900.5,419.3151641,IT=4.5;4.5 ,ii
25278,Ref 2,8.309,99036,177656540.0,58.064018,8453085.0,419.3152631,IT=4.2;4.2 ,ii
25279,Ref 2,10.194,101672,162863920.0,58.067946,7917745.0,419.3152183,IT=5.1;5.1 ,ii
25280,Ref 2,8.872,97420,175328590.0,58.07186,8899857.0,419.3152003,IT=4.4;4.4 ,ii
25281,Ref 2,10.035,101812,173277570.0,58.075618,8566940.0,419.3152326,IT=5;5 ,ii
25282,Ref 2,10.856,101612,155660670.0,58.079568,7646585.0,419.3152759,IT=5.4;5.4 ,ii
25283,Ref 2,9.258,102248,175622500.0,58.083498,8203708.5,419.3151494,IT=4.6;4.6 ,ii
25284,Ref 2,8.905,99056,177245650.0,58.087243,8731529.0,419.3151899,IT=4.5;4.5 ,ii
25285,Ref 2,9.947,104312,169083600.0,58.091168,8084481.0,419.3152399,IT=5;5 ,ii
25286,Ref 2,9.492,100924,179457980.0,58.095093,8194937.0,419.3152175,IT=4.7;4.7 ,ii
25287,Ref 2,9.072,99904,174246580.0,58.09901,8510288.0,419.3152496,IT=4.5;4.5 ,ii
25288,Ref 2,9.133,97420,165563120.0,58.10276,8369220.0,419.3151302,IT=4.6;4.6 ,ii
25289,Ref 2,9.498,102680,177204850.0,58.106693,8382239.0,419.3151782,IT=4.7;4.7 ,ii
25290,Ref 2,8.942,96344,172205660.0,58.110604,8368897.5,419.3151755,IT=4.5;4.5 ,ii
25291,Ref 2,8.621,95388,169507150.0,58.114514,8337810.5,419.3151506,IT=4.3;4.3 ,ii
25292,Ref 2,9.859,100592,165550240.0,58.118274,7978329.0,419.3152246,IT=4.9;4.9 ,ii
25293,Ref 2,9.748,102988,178610880.0,58.122206,8369378.5,419.3152155,IT=4.9;4.9 ,ii
25294,Ref 2,8.780,96864,178266740.0,58.12612,8507515.0,419.3150561,IT=4.4;4.4 ,ii
25295,Ref 2,9.510,99088,165735700.0,58.130053,7920273.0,419.3152385,IT=4.8;4.8 ,ii
25296,Ref 2,10.047,101260,165858780.0,58.133987,7967334.5,419.3151959,IT=5;5 ,ii
25297,Ref 2,8.519,97460,174481940.0,58.137908,8174816.0,419.3151571,IT=4.3;4.3 ,ii
25298,Ref 2,9.544,101212,160752880.0,58.141831,7574890.0,419.3151493,IT=4.8;4.8 ,ii
25299,Ref 2,9.383,99056,172007570.0,58.145593,8129877.0,419.3152469,IT=4.7;4.7 ,ii
25300,Ref 2,9.394,102360,178397100.0,58.149514,8515407.0,419.3151827,IT=4.7;4.7 ,ii
25301,Ref 2,9.211,99248,165373360.0,58.153428,7794756.5,419.3151987,IT=4.6;4.6 ,ii
25302,Ref 2,9.610,98772,164250140.0,58.157368,7752903.0,419.3152439,IT=4.8;4.8 ,ii
25303,Ref 2,8.859,94092,156751460.0,58.161116,7779650.5,419.3152166,IT=4.4;4.4 ,ii
25304,Ref 2,8.361,96672,171840100.0,58.165014,7842989.5,419.315148,IT=4.2;4.2 ,ii
25305,Ref 2,10.351,100204,159860000.0,58.168941,7771746.5,419.3152168,IT=5.2;5.2 ,ii
25307,Ref 2,8.044,94260,168558240.0,58.174705,7779141.5,419.3151894,IT=4;4 ,ii
