Scan Number,RAW File,Total Ion Current,Total Number of Peaks,Number of Channels,Frequency,Collision Energy,Retention Time (min),Mass Ranges,Precursor Intensity,Scan Description,AGC,Micro Scan Count,Ion Injection Time (ms),Elapsed Scan Time (sec),Activation Type,Mass Analyzer Type,Detector Type,Base Peak Mass,Average Scan by Inst,Orbitrap Resolution,API Process Delay,Dependency Type,Multi Inject Info,Base Peak Intensity,Master Scan Number,Monoisotopic M/Z,Charge State,HCD Energy,HCD Energy eV,MS2 Isolation Width,Access ID,Conversion Parameter I,Conversion Parameter A,Conversion Parameter B,Conversion Parameter C,Conversion Parameter D,Conversion Parameter E,Temperature Comp. (ppm),RF Comp. (ppm),Space Charge Comp. (ppm),Resolution Comp. (ppm),Number of LM Found,LM Correction (ppm),RawOvFtT,Injection t0,Reagent Ion Injection Time (ms),FAIMS Voltage On,FAIMS CV
12334,Ref 2,93784.898,1416,0,0.0,27.0,30.254475,100.0-1785.0,nan,FTMS + p NSI d Full ms2 866.4247@hcd27.00 [100.0000-1785.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,199.1437217,N/A,N/A,N/A,N/A,IT=80 ,23063.588,N/A,866.4247,2,27.00,42.108,1.60,N/A,N/A,N/A,211753917.0690,70201659.6592,N/A,N/A,-4.91,-0.08,-0.01,0.04,0,N/A,15092.7,0.000,N/A,N/A,N/A
12335,Ref 2,152523.0,2456,0,0.0,27.0,30.256305,100.0-1365.0,nan,FTMS + p NSI d Full ms2 658.8452@hcd27.00 [100.0000-1365.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,732.400516,N/A,N/A,N/A,N/A,IT=80 ,16299.737,N/A,658.8451,2,27.00,32.020,1.60,N/A,N/A,N/A,211753915.8596,70201658.8526,N/A,N/A,-4.91,-0.08,-0.01,0.04,0,N/A,20160.2,0.000,N/A,N/A,N/A
12336,Ref 2,199546.72,2212,0,0.0,27.0,30.258117,100.0-860.0,nan,FTMS + p NSI d Full ms2 411.7180@hcd27.00 [100.0000-860.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,204.0797687,N/A,N/A,N/A,N/A,IT=80 ,32756.311,N/A,411.7181,2,27.00,20.009,1.60,N/A,N/A,N/A,211753914.1521,70201657.7248,N/A,N/A,-4.91,-0.08,-0.02,0.04,0,N/A,27314.1,0.000,N/A,N/A,N/A
12337,Ref 2,94665.688,1844,0,0.0,27.0,30.259967,100.0-1760.0,nan,FTMS + p NSI d Full ms2 853.4144@hcd27.00 [100.0000-1760.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,187.1078204,N/A,N/A,N/A,N/A,IT=80 ,10765.046,N/A,853.4144,2,27.00,41.476,1.60,N/A,N/A,N/A,211753917.5959,70201660.0038,N/A,N/A,-4.91,-0.08,-0.01,0.04,0,N/A,12885.2,0.000,N/A,N/A,N/A
12339,Ref 2,127955.21,1924,0,0.0,27.0,30.263688,100.0-1640.0,nan,FTMS + p NSI d Full ms2 793.4311@hcd27.00 [100.0000-1640.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,853.4893647,N/A,N/A,N/A,N/A,IT=80 ,18401.852,N/A,793.4311,2,27.00,38.561,1.60,N/A,N/A,N/A,211753916.5604,70201659.3137,N/A,N/A,-4.91,-0.08,-0.01,0.04,0,N/A,17223.9,0.000,N/A,N/A,N/A
12340,Ref 2,40657.086,1200,0,0.0,27.0,30.265548,100.0-2045.0,nan,FTMS + p NSI d Full ms2 991.9426@hcd27.00 [100.0000-2045.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.5765168,N/A,N/A,N/A,N/A,IT=80 ,9813.7188,N/A,991.4416,2,27.00,48.208,1.60,N/A,N/A,N/A,211753918.2091,70201660.4117,N/A,N/A,-4.91,-0.08,-0.01,0.04,0,N/A,10316.0,0.000,N/A,N/A,N/A
12341,Ref 2,2651961.8,5872,0,0.0,27.0,30.266594,100.0-1185.0,nan,FTMS + p NSI d Full ms2 570.8412@hcd27.00 [100.0000-1185.0000],On,1,32.922,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,557.3403321,N/A,N/A,N/A,N/A,IT=33 ,193223.3,N/A,570.8412,2,27.00,27.743,1.60,N/A,N/A,N/A,211753895.2839,70201645.2177,N/A,N/A,-4.91,-0.08,-0.06,0.04,0,N/A,106369.5,0.000,N/A,N/A,N/A
12342,Ref 2,802919.56,5968,0,0.0,27.0,30.268423,100.0-1025.0,nan,FTMS + p NSI d Full ms2 493.3062@hcd27.00 [100.0000-1025.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,147.1126951,N/A,N/A,N/A,N/A,IT=80 ,66990.109,N/A,493.3062,2,27.00,23.975,1.60,N/A,N/A,N/A,211753899.9051,70201648.2754,N/A,N/A,-4.91,-0.08,-0.05,0.04,0,N/A,87007.5,0.000,N/A,N/A,N/A
12343,Ref 2,476043.12,4056,0,0.0,27.0,30.270252,100.0-1225.0,nan,FTMS + p NSI d Full ms2 592.3295@hcd27.00 [100.0000-1225.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,110.0714856,N/A,N/A,N/A,N/A,IT=80 ,58711.715,N/A,592.3295,2,27.00,28.787,1.60,N/A,N/A,N/A,211753908.4081,70201653.9203,N/A,N/A,-4.91,-0.08,-0.03,0.04,0,N/A,51381.0,0.000,N/A,N/A,N/A
12344,Ref 2,323500.0,3664,0,0.0,27.0,30.272082,100.0-1190.0,nan,FTMS + p NSI d Full ms2 573.8046@hcd27.00 [100.0000-1190.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,263.1056773,N/A,N/A,N/A,N/A,IT=80 ,28474.475,N/A,573.8046,2,27.00,27.887,1.60,N/A,N/A,N/A,211753911.5472,70201655.9978,N/A,N/A,-4.91,-0.08,-0.02,0.04,0,N/A,38228.2,0.000,N/A,N/A,N/A
12345,Ref 2,297946.47,3340,0,0.0,27.0,30.273915,100.0-1980.0,nan,FTMS + p NSI d Full ms2 640.2906@hcd27.00 [100.0000-1980.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,129.1022541,N/A,N/A,N/A,N/A,IT=80 ,61894.66,N/A,639.9566,3,27.00,29.389,1.60,N/A,N/A,N/A,211753912.3167,70201656.5130,N/A,N/A,-4.91,-0.08,-0.02,0.04,0,N/A,35004.2,0.000,N/A,N/A,N/A
12346,Ref 2,925293.62,5968,0,0.0,27.0,30.275727,100.0-870.0,nan,FTMS + p NSI d Full ms2 417.7036@hcd27.00 [100.0000-870.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,120.0809007,N/A,N/A,N/A,N/A,IT=80 ,154758.0,N/A,417.7037,2,27.00,20.300,1.60,N/A,N/A,N/A,211753897.4538,70201646.6479,N/A,N/A,-4.91,-0.08,-0.05,0.04,0,N/A,97277.9,0.000,N/A,N/A,N/A
12347,Ref 2,244937.81,3092,0,0.0,27.0,30.277554,100.0-1260.0,nan,FTMS + p NSI d Full ms2 608.2770@hcd27.00 [100.0000-1260.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,201.1232762,N/A,N/A,N/A,N/A,IT=80 ,32311.432,N/A,608.2769,2,27.00,29.562,1.60,N/A,N/A,N/A,211753913.1987,70201657.0862,N/A,N/A,-4.91,-0.08,-0.02,0.04,0,N/A,31308.9,0.000,N/A,N/A,N/A
12348,Ref 2,302513.47,3248,0,0.0,27.0,30.279384,100.0-1045.0,nan,FTMS + p NSI d Full ms2 502.2568@hcd27.00 [100.0000-1045.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,129.1021413,N/A,N/A,N/A,N/A,IT=80 ,33051.715,N/A,502.2579,2,27.00,24.410,1.60,N/A,N/A,N/A,211753911.5225,70201655.9792,N/A,N/A,-4.91,-0.08,-0.02,0.04,0,N/A,38331.8,0.000,N/A,N/A,N/A
12350,Ref 2,354569.56,3616,0,0.0,27.0,30.283079,100.0-1115.0,nan,FTMS + p NSI d Full ms2 536.3064@hcd27.00 [100.0000-1115.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,185.1647048,N/A,N/A,N/A,N/A,IT=80 ,59517.766,N/A,536.3064,2,27.00,26.064,1.60,N/A,N/A,N/A,211753910.3678,70201655.2149,N/A,N/A,-4.91,-0.08,-0.02,0.04,0,N/A,43170.2,0.000,N/A,N/A,N/A
12351,Ref 2,237076.48,2760,0,0.0,27.0,30.284894,100.0-855.0,nan,FTMS + p NSI d Full ms2 408.7020@hcd27.00 [100.0000-855.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,199.1802695,N/A,N/A,N/A,N/A,IT=80 ,36728.383,N/A,408.7020,2,27.00,19.863,1.60,N/A,N/A,N/A,211753913.0126,70201656.9587,N/A,N/A,-4.91,-0.08,-0.02,0.04,0,N/A,32088.4,0.000,N/A,N/A,N/A
12352,Ref 2,4392191.5,4604,0,0.0,27.0,30.285704,100.0-950.0,nan,FTMS + p NSI d Full ms2 457.2956@hcd27.00 [100.0000-950.0000],On,1,19.915,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,185.1647889,N/A,N/A,N/A,N/A,IT=20 ,632755.75,N/A,457.2956,2,27.00,22.225,1.60,N/A,N/A,N/A,211753892.3876,70201643.2935,N/A,N/A,-4.91,-0.08,-0.07,0.04,0,N/A,118504.9,0.000,N/A,N/A,N/A
12353,Ref 2,1401980.6,7772,0,0.0,27.0,30.287475,100.0-2840.0,nan,FTMS + p NSI d Full ms2 691.3242@hcd27.00 [100.0000-2840.0000],On,1,76.222,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,430.2291063,N/A,N/A,N/A,N/A,IT=76 ,127647.12,N/A,690.8232,4,27.00,29.865,1.60,N/A,N/A,N/A,211753890.6530,70201642.1429,N/A,N/A,-4.91,-0.08,-0.07,0.04,0,N/A,125772.4,0.000,N/A,N/A,N/A
12354,Ref 2,725026.0,5400,0,0.0,27.0,30.289223,100.0-1550.0,nan,FTMS + p NSI d Full ms2 500.2604@hcd27.00 [100.0000-1550.0000],On,1,76.187,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,136.0755209,N/A,N/A,N/A,N/A,IT=76 ,102985.33,N/A,500.2604,3,27.00,22.962,1.60,N/A,N/A,N/A,211753902.8589,70201650.2290,N/A,N/A,-4.91,-0.08,-0.04,0.04,0,N/A,74631.5,0.000,N/A,N/A,N/A
12355,Ref 2,465556.72,3792,0,0.0,27.0,30.291075,100.0-1415.0,nan,FTMS + p NSI d Full ms2 684.3807@hcd27.00 [100.0000-1415.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,169.0970058,N/A,N/A,N/A,N/A,IT=80 ,75282.461,N/A,684.3807,2,27.00,33.261,1.60,N/A,N/A,N/A,211753908.9465,70201654.2722,N/A,N/A,-4.91,-0.08,-0.03,0.04,0,N/A,49125.1,0.000,N/A,N/A,N/A
12356,Ref 2,431072.78,3372,0,0.0,27.0,30.292925,100.0-1490.0,nan,FTMS + p NSI d Full ms2 720.3458@hcd27.00 [100.0000-1490.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,201.1232184,N/A,N/A,N/A,N/A,IT=80 ,47846.672,N/A,720.3458,2,27.00,35.009,1.60,N/A,N/A,N/A,211753909.7956,70201654.8311,N/A,N/A,-4.91,-0.08,-0.03,0.04,0,N/A,45567.2,0.000,N/A,N/A,N/A
12357,Ref 2,492734.69,3608,0,0.0,27.0,30.294756,100.0-990.0,nan,FTMS + p NSI d Full ms2 475.7697@hcd27.00 [100.0000-990.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,199.1803375,N/A,N/A,N/A,N/A,IT=80 ,66930.211,N/A,475.7688,2,27.00,23.122,1.60,N/A,N/A,N/A,211753906.9882,70201652.9745,N/A,N/A,-4.91,-0.08,-0.03,0.04,0,N/A,57330.2,0.000,N/A,N/A,N/A
12358,Ref 2,390616.62,2612,0,0.0,27.0,30.296571,100.0-890.0,nan,FTMS + p NSI d Full ms2 427.7242@hcd27.00 [100.0000-890.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,136.0755887,N/A,N/A,N/A,N/A,IT=80 ,93316.797,N/A,427.7242,2,27.00,20.787,1.60,N/A,N/A,N/A,211753908.8915,70201654.2366,N/A,N/A,-4.91,-0.08,-0.03,0.04,0,N/A,49355.3,0.000,N/A,N/A,N/A
12359,Ref 2,121044.7,2204,0,0.0,27.0,30.2984,100.0-1625.0,nan,FTMS + p NSI d Full ms2 524.2959@hcd27.00 [100.0000-1625.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,611.3265065,N/A,N/A,N/A,N/A,IT=80 ,16535.658,N/A,524.2959,3,27.00,24.065,1.60,N/A,N/A,N/A,211753916.7976,70201659.4791,N/A,N/A,-4.91,-0.08,-0.01,0.04,0,N/A,16229.8,0.000,N/A,N/A,N/A
12361,Ref 2,373577.97,3652,0,0.0,27.0,30.302071,100.0-1320.0,nan,FTMS + p NSI d Full ms2 636.8366@hcd27.00 [100.0000-1320.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,173.1284093,N/A,N/A,N/A,N/A,IT=80 ,42528.816,N/A,636.8366,2,27.00,30.950,1.60,N/A,N/A,N/A,211753909.9152,70201654.9158,N/A,N/A,-4.91,-0.08,-0.03,0.04,0,N/A,45066.1,0.000,N/A,N/A,N/A
12362,Ref 2,160666.09,2748,0,0.0,27.0,30.303923,100.0-1495.0,nan,FTMS + p NSI d Full ms2 724.3334@hcd27.00 [100.0000-1495.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,316.1866683,N/A,N/A,N/A,N/A,IT=80 ,11827.46,N/A,724.3334,2,27.00,35.203,1.60,N/A,N/A,N/A,211753915.8144,70201658.8307,N/A,N/A,-4.91,-0.08,-0.01,0.04,0,N/A,20349.3,0.000,N/A,N/A,N/A
12363,Ref 2,3467668.5,5656,0,0.0,27.0,30.304827,100.0-1195.0,nan,FTMS + p NSI d Full ms2 577.2822@hcd27.00 [100.0000-1195.0000],On,1,24.449,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,247.1075653,N/A,N/A,N/A,N/A,IT=24 ,322059.59,N/A,577.2822,2,27.00,28.056,1.60,N/A,N/A,N/A,211753895.5847,70201645.4145,N/A,N/A,-4.91,-0.08,-0.06,0.04,0,N/A,105109.2,0.000,N/A,N/A,N/A
12364,Ref 2,3110558.0,3672,0,0.0,27.0,30.305569,100.0-1490.0,nan,FTMS + p NSI d Full ms2 480.5664@hcd27.00 [100.0000-1490.0000],On,1,15.825,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,201.1232392,N/A,N/A,N/A,N/A,IT=16 ,713585.75,N/A,480.5660,3,27.00,22.058,1.60,N/A,N/A,N/A,211753903.8638,70201650.8950,N/A,N/A,-4.91,-0.08,-0.04,0.04,0,N/A,70420.7,0.000,N/A,N/A,N/A
12365,Ref 2,1219966.6,6348,0,0.0,27.0,30.307062,100.0-1130.0,nan,FTMS + p NSI d Full ms2 543.7688@hcd27.00 [100.0000-1130.0000],On,1,59.886,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,231.1124744,N/A,N/A,N/A,N/A,IT=60 ,59905.816,N/A,543.7688,2,27.00,26.427,1.60,N/A,N/A,N/A,211753897.9520,70201646.9899,N/A,N/A,-4.91,-0.08,-0.05,0.04,0,N/A,95190.4,0.000,N/A,N/A,N/A
12366,Ref 2,736827.25,5256,0,0.0,27.0,30.308913,100.0-1430.0,nan,FTMS + p NSI d Full ms2 692.3727@hcd27.00 [100.0000-1430.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,185.1648397,N/A,N/A,N/A,N/A,IT=80 ,124114.05,N/A,692.3741,2,27.00,33.649,1.60,N/A,N/A,N/A,211753902.8917,70201650.2537,N/A,N/A,-4.91,-0.08,-0.04,0.04,0,N/A,74494.0,0.000,N/A,N/A,N/A
12367,Ref 2,576348.12,4484,0,0.0,27.0,30.310758,100.0-1495.0,nan,FTMS + p NSI d Full ms2 722.8677@hcd27.00 [100.0000-1495.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,155.081443,N/A,N/A,N/A,N/A,IT=80 ,46433.926,N/A,722.8677,2,27.00,35.131,1.60,N/A,N/A,N/A,211753906.3896,70201652.5715,N/A,N/A,-4.91,-0.08,-0.03,0.04,0,N/A,59838.1,0.000,N/A,N/A,N/A
12368,Ref 2,490546.62,3220,0,0.0,27.0,30.312592,100.0-1350.0,nan,FTMS + p NSI d Full ms2 651.7970@hcd27.00 [100.0000-1350.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,136.0756858,N/A,N/A,N/A,N/A,IT=80 ,136243.95,N/A,651.7970,2,27.00,31.677,1.60,N/A,N/A,N/A,211753907.8925,70201653.5725,N/A,N/A,-4.91,-0.08,-0.03,0.04,0,N/A,53541.2,0.000,N/A,N/A,N/A
12369,Ref 2,897791.12,4480,0,0.0,27.0,30.314404,100.0-920.0,nan,FTMS + p NSI d Full ms2 442.7295@hcd27.00 [100.0000-920.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,120.0809021,N/A,N/A,N/A,N/A,IT=80 ,346952.03,N/A,442.7295,2,27.00,21.517,1.60,N/A,N/A,N/A,211753896.7656,70201646.1943,N/A,N/A,-4.91,-0.08,-0.06,0.04,0,N/A,100161.6,-0.020,N/A,N/A,N/A
12370,Ref 2,683069.62,5048,0,0.0,27.0,30.316225,100.0-1855.0,nan,FTMS + p NSI d Full ms2 600.3045@hcd27.00 [100.0000-1855.0000],On,1,79.485,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,207.1126001,N/A,N/A,N/A,N/A,IT=79 ,138197.59,N/A,600.3045,3,27.00,27.554,1.60,N/A,N/A,N/A,211753904.1803,70201651.1074,N/A,N/A,-4.91,-0.08,-0.04,0.04,0,N/A,69094.9,0.000,N/A,N/A,N/A
12372,Ref 2,183888.62,2016,0,0.0,27.0,30.319885,100.0-740.0,nan,FTMS + p NSI d Full ms2 353.7286@hcd27.00 [100.0000-740.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,199.1799659,N/A,N/A,N/A,N/A,IT=80 ,19983.771,N/A,353.7286,2,27.00,17.191,1.60,N/A,N/A,N/A,211753913.2581,70201657.1302,N/A,N/A,-4.91,-0.08,-0.02,0.04,0,N/A,31059.9,0.000,N/A,N/A,N/A
12373,Ref 2,402679.88,3848,0,0.0,27.0,30.321715,100.0-1870.0,nan,FTMS + p NSI d Full ms2 604.9272@hcd27.00 [100.0000-1870.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,110.0716169,N/A,N/A,N/A,N/A,IT=80 ,32719.242,N/A,604.9272,3,27.00,27.766,1.60,N/A,N/A,N/A,211753909.3011,70201654.5042,N/A,N/A,-4.91,-0.08,-0.03,0.04,0,N/A,47639.3,0.000,N/A,N/A,N/A
12374,Ref 2,2800621.5,4544,0,0.0,27.0,30.322514,100.0-1290.0,nan,FTMS + p NSI d Full ms2 621.8459@hcd27.00 [100.0000-1290.0000],On,1,18.357,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,243.1086597,N/A,N/A,N/A,N/A,IT=18 ,377104.41,N/A,621.8459,2,27.00,30.222,1.60,N/A,N/A,N/A,211753904.5810,70201651.3790,N/A,N/A,-4.91,-0.08,-0.04,0.04,0,N/A,67415.7,0.000,N/A,N/A,N/A
12375,Ref 2,225651.7,2276,0,0.0,27.0,30.324327,100.0-980.0,nan,FTMS + p NSI d Full ms2 471.2745@hcd27.00 [100.0000-980.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,157.097128,N/A,N/A,N/A,N/A,IT=80 ,33698.141,N/A,471.2745,2,27.00,22.904,1.60,N/A,N/A,N/A,211753913.5058,70201657.2886,N/A,N/A,-4.91,-0.08,-0.02,0.04,0,N/A,30022.0,0.000,N/A,N/A,N/A
12376,Ref 2,282454.38,3864,0,0.0,27.0,30.326156,100.0-1895.0,nan,FTMS + p NSI d Full ms2 612.6503@hcd27.00 [100.0000-1895.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,216.0977218,N/A,N/A,N/A,N/A,IT=80 ,39997.871,N/A,612.6503,3,27.00,28.121,1.60,N/A,N/A,N/A,211753912.6726,70201656.7384,N/A,N/A,-4.91,-0.08,-0.02,0.04,0,N/A,33513.3,0.000,N/A,N/A,N/A
12377,Ref 2,403874.31,3512,0,0.0,27.0,30.327969,100.0-965.0,nan,FTMS + p NSI d Full ms2 463.7642@hcd27.00 [100.0000-965.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,170.0599578,N/A,N/A,N/A,N/A,IT=80 ,60718.316,N/A,463.7642,2,27.00,22.539,1.60,N/A,N/A,N/A,211753908.9476,70201654.2656,N/A,N/A,-4.91,-0.08,-0.03,0.04,0,N/A,49120.5,0.000,N/A,N/A,N/A
12378,Ref 2,479005.06,3504,0,0.0,27.0,30.329779,100.0-835.0,nan,FTMS + p NSI d Full ms2 399.7579@hcd27.00 [100.0000-835.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,143.1178354,N/A,N/A,N/A,N/A,IT=80 ,83119.711,N/A,399.7579,2,27.00,19.428,1.60,N/A,N/A,N/A,211753907.1665,70201653.0961,N/A,N/A,-4.91,-0.08,-0.03,0.04,0,N/A,56582.9,0.000,N/A,N/A,N/A
12379,Ref 2,264913.72,3320,0,0.0,27.0,30.331592,100.0-900.0,nan,FTMS + p NSI d Full ms2 430.7353@hcd27.00 [100.0000-900.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,159.0914712,N/A,N/A,N/A,N/A,IT=80 ,19767.412,N/A,430.7353,2,27.00,20.934,1.60,N/A,N/A,N/A,211753911.7617,70201656.1417,N/A,N/A,-4.91,-0.08,-0.02,0.04,0,N/A,37329.5,0.000,N/A,N/A,N/A
12380,Ref 2,107403.91,2036,0,0.0,27.0,30.333423,100.0-1095.0,nan,FTMS + p NSI d Full ms2 527.3074@hcd27.00 [100.0000-1095.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,828.4849915,N/A,N/A,N/A,N/A,IT=80 ,9468.7432,N/A,527.3074,2,27.00,25.627,1.60,N/A,N/A,N/A,211753916.0188,70201658.9574,N/A,N/A,-4.91,-0.08,-0.01,0.04,0,N/A,19493.0,0.000,N/A,N/A,N/A
12381,Ref 2,263556.75,3064,0,0.0,27.0,30.335254,100.0-1065.0,nan,FTMS + p NSI d Full ms2 512.3137@hcd27.00 [100.0000-1065.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,256.1288922,N/A,N/A,N/A,N/A,IT=80 ,21344.266,N/A,512.3136,2,27.00,24.898,1.60,N/A,N/A,N/A,211753913.1324,70201657.0469,N/A,N/A,-4.91,-0.08,-0.02,0.04,0,N/A,31586.8,0.000,N/A,N/A,N/A
12383,Ref 2,1359529.8,4440,0,0.0,27.0,30.339256,100.0-930.0,nan,FTMS + p NSI d Full ms2 446.2564@hcd27.00 [100.0000-930.0000],On,1,41.121,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,778.4198329,N/A,N/A,N/A,N/A,IT=41 ,177302.14,N/A,446.2564,2,27.00,21.688,1.60,N/A,N/A,N/A,211753900.8062,70201648.8723,N/A,N/A,-4.91,-0.08,-0.05,0.04,0,N/A,83231.7,0.000,N/A,N/A,N/A
12384,Ref 2,194078.69,2424,0,0.0,27.0,30.341108,100.0-1650.0,nan,FTMS + p NSI d Full ms2 798.3779@hcd27.00 [100.0000-1650.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,798.4521718,N/A,N/A,N/A,N/A,IT=80 ,32082.098,N/A,798.3779,2,27.00,38.801,1.60,N/A,N/A,N/A,211753914.6331,70201658.0403,N/A,N/A,-4.91,-0.08,-0.01,0.04,0,N/A,25299.0,0.000,N/A,N/A,N/A
12385,Ref 2,2070228.0,3644,0,0.0,27.0,30.342098,100.0-960.0,nan,FTMS + p NSI d Full ms2 461.2357@hcd27.00 [100.0000-960.0000],On,1,30.511,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,173.1283561,N/A,N/A,N/A,N/A,IT=31 ,704841.19,N/A,461.2357,2,27.00,22.416,1.60,N/A,N/A,N/A,211753899.7397,70201648.1581,N/A,N/A,-4.91,-0.08,-0.05,0.04,0,N/A,87700.3,-0.020,N/A,N/A,N/A
12386,Ref 2,891790.44,5880,0,0.0,27.0,30.343931,100.0-1015.0,nan,FTMS + p NSI d Full ms2 488.7461@hcd27.00 [100.0000-1015.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,199.0711748,N/A,N/A,N/A,N/A,IT=80 ,84475.523,N/A,488.7460,2,27.00,23.753,1.60,N/A,N/A,N/A,211753898.5087,70201647.3513,N/A,N/A,-4.91,-0.08,-0.05,0.04,0,N/A,92858.3,0.000,N/A,N/A,N/A
12387,Ref 2,972150.0,5536,0,0.0,27.0,30.345648,100.0-1775.0,nan,FTMS + p NSI d Full ms2 573.9670@hcd27.00 [100.0000-1775.0000],On,1,73.323,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,200.1392126,N/A,N/A,N/A,N/A,IT=73 ,188267.19,N/A,573.6330,3,27.00,26.345,1.60,N/A,N/A,N/A,211753898.4948,70201647.3328,N/A,N/A,-4.91,-0.08,-0.05,0.04,0,N/A,92916.2,0.000,N/A,N/A,N/A
12388,Ref 2,943316.81,6140,0,0.0,27.0,30.347479,100.0-1080.0,nan,FTMS + p NSI d Full ms2 519.7502@hcd27.00 [100.0000-1080.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,299.061417,N/A,N/A,N/A,N/A,IT=80 ,104172.12,N/A,519.7502,2,27.00,25.260,1.60,N/A,N/A,N/A,211753898.1104,70201647.0875,N/A,N/A,-4.91,-0.08,-0.05,0.04,0,N/A,94526.8,0.000,N/A,N/A,N/A
12389,Ref 2,320004.25,2932,0,0.0,27.0,30.349306,100.0-1055.0,nan,FTMS + p NSI d Full ms2 506.7929@hcd27.00 [100.0000-1055.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,199.1803995,N/A,N/A,N/A,N/A,IT=80 ,42751.801,N/A,506.7929,2,27.00,24.630,1.60,N/A,N/A,N/A,211753911.4371,70201655.9162,N/A,N/A,-4.91,-0.08,-0.02,0.04,0,N/A,38689.5,0.000,N/A,N/A,N/A
