Scan Number,RAW File,Total Ion Current,Total Number of Peaks,Number of Channels,Frequency,Collision Energy,Retention Time (s),Mass Ranges,Precursor Intensity,Scan Description,AGC,Micro Scan Count,Ion Injection Time (ms),Elapsed Scan Time (sec),Activation Type,Mass Analyzer Type,Detector Type,Base Peak Mass,Average Scan by Inst,Orbitrap Resolution,API Process Delay,Dependency Type,Multi Inject Info,Base Peak Intensity,Master Scan Number,Monoisotopic M/Z,Charge State,HCD Energy,HCD Energy eV,MS2 Isolation Width,Access ID,Conversion Parameter I,Conversion Parameter A,Conversion Parameter B,Conversion Parameter C,Conversion Parameter D,Conversion Parameter E,Temperature Comp. (ppm),RF Comp. (ppm),Space Charge Comp. (ppm),Resolution Comp. (ppm),Number of LM Found,LM Correction (ppm),RawOvFtT,Injection t0,Reagent Ion Injection Time (ms),FAIMS Voltage On,FAIMS CV
10435,UP 2,49636.25,1388,0,0.0,27.0,27.878662,100.0-1955.0,nan,FTMS + p NSI d Full ms2 948.9675@hcd27.00 [100.0000-1955.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.6920167,N/A,N/A,N/A,N/A,IT=80 ,6397.9683,N/A,948.9675,2,27.00,46.120,1.60,N/A,N/A,N/A,211753756.8734,76394384.9823,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,10629.5,0.000,N/A,N/A,N/A
10436,UP 2,38219.289,1336,0,0.0,27.0,27.880489,100.0-1960.0,nan,FTMS + p NSI d Full ms2 633.3157@hcd27.00 [100.0000-1960.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7246904,N/A,N/A,N/A,N/A,IT=80 ,5239.1577,N/A,632.9818,3,27.00,29.069,1.60,N/A,N/A,N/A,211753757.3086,76394385.2988,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,9068.9,0.000,N/A,N/A,N/A
10437,UP 2,22430.859,908,0,0.0,27.0,27.882318,100.0-1015.0,nan,FTMS + p NSI d Full ms2 487.2886@hcd27.00 [100.0000-1015.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7123654,N/A,N/A,N/A,N/A,IT=80 ,8529.5566,N/A,0.0000,2,27.00,23.682,1.60,N/A,N/A,N/A,211753757.1553,76394385.1845,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,9618.7,0.000,N/A,N/A,N/A
10438,UP 2,20557.406,944,0,0.0,27.0,27.884147,100.0-1320.0,nan,FTMS + p NSI d Full ms2 638.3156@hcd27.00 [100.0000-1320.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7076838,N/A,N/A,N/A,N/A,IT=80 ,6717.9189,N/A,0.0000,2,27.00,31.022,1.60,N/A,N/A,N/A,211753757.7407,76394385.6038,N/A,N/A,-2.55,-0.08,0.00,-0.01,0,N/A,7519.6,0.000,N/A,N/A,N/A
10440,UP 2,104756.81,1440,0,0.0,27.0,27.887914,100.0-915.0,nan,FTMS + p NSI d Full ms2 438.7329@hcd27.00 [100.0000-915.0000],On,1,60.384,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,221.1283541,N/A,N/A,N/A,N/A,IT=60 ,25620.818,N/A,438.7329,2,27.00,21.322,1.60,N/A,N/A,N/A,211753755.6241,76394384.0877,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,15108.9,0.000,N/A,N/A,N/A
10441,UP 2,20532.859,860,0,0.0,27.0,27.889749,100.0-1375.0,nan,FTMS + p NSI d Full ms2 663.8440@hcd27.00 [100.0000-1375.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7150223,N/A,N/A,N/A,N/A,IT=80 ,7571.2681,N/A,663.8440,2,27.00,32.263,1.60,N/A,N/A,N/A,211753756.9941,76394385.0709,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,10196.7,0.000,N/A,N/A,N/A
10442,UP 2,127252.38,1704,0,0.0,27.0,27.891562,100.0-950.0,nan,FTMS + p NSI d Full ms2 457.2252@hcd27.00 [100.0000-950.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,136.0757129,N/A,N/A,N/A,N/A,IT=80 ,28668.217,N/A,457.2252,2,27.00,22.221,1.60,N/A,N/A,N/A,211753754.2218,76394383.0721,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,20137.0,0.000,N/A,N/A,N/A
10443,UP 2,31320.422,1056,0,0.0,27.0,27.893397,100.0-2120.0,nan,FTMS + p NSI d Full ms2 686.9762@hcd27.00 [100.0000-2120.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7107784,N/A,N/A,N/A,N/A,IT=80 ,11788.674,N/A,686.9762,3,27.00,31.532,1.60,N/A,N/A,N/A,211753756.8134,76394384.9329,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,10844.8,0.000,N/A,N/A,N/A
10444,UP 2,20073.523,900,0,0.0,27.0,27.895247,100.0-1465.0,nan,FTMS + p NSI d Full ms2 709.3631@hcd27.00 [100.0000-1465.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7294217,N/A,N/A,N/A,N/A,IT=80 ,5686.5176,N/A,709.3631,2,27.00,34.475,1.60,N/A,N/A,N/A,211753756.7199,76394384.8749,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,11179.9,0.000,N/A,N/A,N/A
10445,UP 2,29177.125,1092,0,0.0,27.0,27.897076,100.0-1280.0,nan,FTMS + p NSI d Full ms2 617.2990@hcd27.00 [100.0000-1280.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7050427,N/A,N/A,N/A,N/A,IT=80 ,6434.2227,N/A,617.2990,2,27.00,30.001,1.60,N/A,N/A,N/A,211753756.0188,76394384.3723,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,13693.7,0.000,N/A,N/A,N/A
10446,UP 2,24799.359,1004,0,0.0,27.0,27.898906,100.0-1155.0,nan,FTMS + p NSI d Full ms2 556.8078@hcd27.00 [100.0000-1155.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7225684,N/A,N/A,N/A,N/A,IT=80 ,7128.3354,N/A,556.8078,2,27.00,27.061,1.60,N/A,N/A,N/A,211753757.1111,76394385.1547,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,9777.1,0.000,N/A,N/A,N/A
10447,UP 2,20985.023,900,0,0.0,27.0,27.900737,100.0-1200.0,nan,FTMS + p NSI d Full ms2 578.7943@hcd27.00 [100.0000-1200.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.724952,N/A,N/A,N/A,N/A,IT=80 ,9254.1592,N/A,578.7942,2,27.00,28.129,1.60,N/A,N/A,N/A,211753757.5599,76394385.4727,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,8167.9,0.000,N/A,N/A,N/A
10448,UP 2,16300.617,848,0,0.0,27.0,27.902585,100.0-1700.0,nan,FTMS + p NSI d Full ms2 824.3760@hcd27.00 [100.0000-1700.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7218092,N/A,N/A,N/A,N/A,IT=80 ,5391.6089,N/A,823.8750,2,27.00,40.065,1.60,N/A,N/A,N/A,211753757.4290,76394385.3873,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,8637.1,0.000,N/A,N/A,N/A
10449,UP 2,17613.305,944,0,0.0,27.0,27.904399,100.0-810.0,nan,FTMS + p NSI d Full ms2 388.2286@hcd27.00 [100.0000-810.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7176787,N/A,N/A,N/A,N/A,IT=80 ,5107.2178,N/A,388.2286,2,27.00,18.868,1.60,N/A,N/A,N/A,211753757.4348,76394385.3859,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,8616.5,0.000,N/A,N/A,N/A
10451,UP 2,22448.242,952,0,0.0,27.0,27.908174,100.0-1260.0,nan,FTMS + p NSI d Full ms2 608.3129@hcd27.00 [100.0000-1260.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7108711,N/A,N/A,N/A,N/A,IT=80 ,7121.0664,N/A,608.3128,2,27.00,29.564,1.60,N/A,N/A,N/A,211753756.6719,76394384.8298,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,11352.0,0.000,N/A,N/A,N/A
10452,UP 2,23839.867,996,0,0.0,27.0,27.910006,100.0-1110.0,nan,FTMS + p NSI d Full ms2 534.7622@hcd27.00 [100.0000-1110.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7185256,N/A,N/A,N/A,N/A,IT=80 ,7140.3911,N/A,534.7622,2,27.00,25.989,1.60,N/A,N/A,N/A,211753756.9491,76394385.0373,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,10358.0,0.000,N/A,N/A,N/A
10453,UP 2,49235.188,1336,0,0.0,27.0,27.911816,100.0-970.0,nan,FTMS + p NSI d Full ms2 467.2982@hcd27.00 [100.0000-970.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,143.117524,N/A,N/A,N/A,N/A,IT=80 ,8289.5664,N/A,467.2983,2,27.00,22.711,1.60,N/A,N/A,N/A,211753756.6550,76394384.8237,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,11412.5,0.000,N/A,N/A,N/A
10454,UP 2,34828.266,1256,0,0.0,27.0,27.913628,100.0-750.0,nan,FTMS + p NSI d Full ms2 358.7316@hcd27.00 [100.0000-750.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7022964,N/A,N/A,N/A,N/A,IT=80 ,5434.8892,N/A,358.7316,2,27.00,17.434,1.60,N/A,N/A,N/A,211753757.0689,76394385.1325,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,9928.5,0.000,N/A,N/A,N/A
10455,UP 2,43979.18,1252,0,0.0,27.0,27.915441,100.0-840.0,nan,FTMS + p NSI d Full ms2 402.6992@hcd27.00 [100.0000-840.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,120.0809981,N/A,N/A,N/A,N/A,IT=80 ,15832.151,N/A,402.6992,2,27.00,19.571,1.60,N/A,N/A,N/A,211753756.9383,76394385.0300,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,10396.6,0.000,N/A,N/A,N/A
10456,UP 2,25398.773,960,0,0.0,27.0,27.917258,100.0-810.0,nan,FTMS + p NSI d Full ms2 388.1903@hcd27.00 [100.0000-810.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.6947439,N/A,N/A,N/A,N/A,IT=80 ,6412.0654,N/A,388.1903,2,27.00,18.866,1.60,N/A,N/A,N/A,211753756.6480,76394384.8212,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,11437.7,0.000,N/A,N/A,N/A
10457,UP 2,11377.875,704,0,0.0,27.0,27.919089,100.0-1255.0,nan,FTMS + p NSI d Full ms2 605.8259@hcd27.00 [100.0000-1255.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7271702,N/A,N/A,N/A,N/A,IT=80 ,6600.9893,N/A,605.8259,2,27.00,29.443,1.60,N/A,N/A,N/A,211753757.2853,76394385.2834,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,9152.4,0.000,N/A,N/A,N/A
10458,UP 2,19092.922,848,0,0.0,27.0,27.920924,100.0-2085.0,nan,FTMS + p NSI d Full ms2 675.0186@hcd27.00 [100.0000-2085.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7256043,N/A,N/A,N/A,N/A,IT=80 ,8586.5918,N/A,674.6846,3,27.00,30.983,1.60,N/A,N/A,N/A,211753757.1716,76394385.1904,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,9560.1,0.000,N/A,N/A,N/A
10459,UP 2,18175.883,848,0,0.0,27.0,27.92277,100.0-2360.0,nan,FTMS + p NSI d Full ms2 764.4000@hcd27.00 [100.0000-2360.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.6962206,N/A,N/A,N/A,N/A,IT=80 ,7347.0874,N/A,764.0661,3,27.00,35.086,1.60,N/A,N/A,N/A,211753757.8445,76394385.6932,N/A,N/A,-2.55,-0.08,0.00,-0.01,0,N/A,7147.3,0.000,N/A,N/A,N/A
10460,UP 2,16413.977,904,0,0.0,27.0,27.924614,100.0-1365.0,nan,FTMS + p NSI d Full ms2 660.8509@hcd27.00 [100.0000-1365.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7209492,N/A,N/A,N/A,N/A,IT=80 ,3999.2427,N/A,660.8509,2,27.00,32.117,1.60,N/A,N/A,N/A,211753757.4713,76394385.4164,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,8485.8,0.000,N/A,N/A,N/A
10462,UP 2,23984.562,956,0,0.0,27.0,27.928397,100.0-865.0,nan,FTMS + p NSI d Full ms2 414.7512@hcd27.00 [100.0000-865.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7045206,N/A,N/A,N/A,N/A,IT=80 ,7973.0269,N/A,414.7512,2,27.00,20.157,1.60,N/A,N/A,N/A,211753757.3879,76394385.3586,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,8784.7,0.000,N/A,N/A,N/A
10463,UP 2,27789.117,1008,0,0.0,27.0,27.930251,100.0-1455.0,nan,FTMS + p NSI d Full ms2 704.3290@hcd27.00 [100.0000-1455.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7126903,N/A,N/A,N/A,N/A,IT=80 ,6777.5249,N/A,0.0000,2,27.00,34.230,1.60,N/A,N/A,N/A,211753756.6481,76394384.8212,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,11437.2,0.000,N/A,N/A,N/A
10464,UP 2,77503.258,1516,0,0.0,27.0,27.931812,100.0-940.0,nan,FTMS + p NSI d Full ms2 452.2513@hcd27.00 [100.0000-940.0000],On,1,64.932,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,120.0808612,N/A,N/A,N/A,N/A,IT=65 ,24483.744,N/A,452.2513,2,27.00,21.979,1.60,N/A,N/A,N/A,211753755.8946,76394384.2720,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,14139.0,0.000,N/A,N/A,N/A
10465,UP 2,13926.098,848,0,0.0,27.0,27.933624,100.0-1170.0,nan,FTMS + p NSI d Full ms2 375.2049@hcd27.00 [100.0000-1170.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7270451,N/A,N/A,N/A,N/A,IT=80 ,3196.3521,N/A,375.2049,3,27.00,17.222,1.60,N/A,N/A,N/A,211753758.1296,76394385.8828,N/A,N/A,-2.55,-0.08,0.00,-0.01,0,N/A,6125.1,0.000,N/A,N/A,N/A
10466,UP 2,18676.0,896,0,0.0,27.0,27.935437,100.0-865.0,nan,FTMS + p NSI d Full ms2 413.7612@hcd27.00 [100.0000-865.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7343815,N/A,N/A,N/A,N/A,IT=80 ,4869.8833,N/A,413.7612,2,27.00,20.109,1.60,N/A,N/A,N/A,211753757.2342,76394385.2407,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,9335.7,0.000,N/A,N/A,N/A
10467,UP 2,30830.516,1044,0,0.0,27.0,27.937291,100.0-1530.0,nan,FTMS + p NSI d Full ms2 740.8240@hcd27.00 [100.0000-1530.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.696713,N/A,N/A,N/A,N/A,IT=80 ,9413.0801,N/A,740.8240,2,27.00,36.004,1.60,N/A,N/A,N/A,211753757.3483,76394385.3166,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,8926.5,0.000,N/A,N/A,N/A
10468,UP 2,12854.52,756,0,0.0,27.0,27.939137,100.0-1675.0,nan,FTMS + p NSI d Full ms2 810.8648@hcd27.00 [100.0000-1675.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.72463,N/A,N/A,N/A,N/A,IT=80 ,4911.0913,N/A,810.8648,2,27.00,39.408,1.60,N/A,N/A,N/A,211753758.1759,76394385.9168,N/A,N/A,-2.55,-0.08,0.00,-0.01,0,N/A,5959.2,0.000,N/A,N/A,N/A
10470,UP 2,58789.148,1580,0,0.0,27.0,27.942918,100.0-880.0,nan,FTMS + p NSI d Full ms2 421.7588@hcd27.00 [100.0000-880.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,143.1178447,N/A,N/A,N/A,N/A,IT=80 ,6562.7383,N/A,421.7587,2,27.00,20.497,1.60,N/A,N/A,N/A,211753755.3847,76394383.9147,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,15967.3,0.000,N/A,N/A,N/A
10471,UP 2,35433.055,1244,0,0.0,27.0,27.944747,100.0-1065.0,nan,FTMS + p NSI d Full ms2 513.7457@hcd27.00 [100.0000-1065.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7148534,N/A,N/A,N/A,N/A,IT=80 ,7530.0317,N/A,0.0000,2,27.00,24.968,1.60,N/A,N/A,N/A,211753757.3042,76394385.2972,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,9084.9,0.000,N/A,N/A,N/A
10472,UP 2,41652.875,1344,0,0.0,27.0,27.946578,100.0-1190.0,nan,FTMS + p NSI d Full ms2 572.7922@hcd27.00 [100.0000-1190.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7032479,N/A,N/A,N/A,N/A,IT=80 ,6945.6621,N/A,572.7922,2,27.00,27.838,1.60,N/A,N/A,N/A,211753756.3994,76394384.6379,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,12329.1,0.000,N/A,N/A,N/A
10473,UP 2,20019.992,816,0,0.0,27.0,27.948393,100.0-1525.0,nan,FTMS + p NSI d Full ms2 492.2582@hcd27.00 [100.0000-1525.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7092118,N/A,N/A,N/A,N/A,IT=80 ,10321.866,N/A,492.2582,3,27.00,22.595,1.60,N/A,N/A,N/A,211753757.4210,76394385.3844,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,8666.1,0.000,N/A,N/A,N/A
10474,UP 2,21162.32,904,0,0.0,27.0,27.950243,100.0-1415.0,nan,FTMS + p NSI d Full ms2 685.3763@hcd27.00 [100.0000-1415.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.717957,N/A,N/A,N/A,N/A,IT=80 ,8919.29,N/A,685.3763,2,27.00,33.309,1.60,N/A,N/A,N/A,211753757.5563,76394385.4817,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,8180.9,0.000,N/A,N/A,N/A
10475,UP 2,27167.199,1088,0,0.0,27.0,27.952074,100.0-1390.0,nan,FTMS + p NSI d Full ms2 672.7654@hcd27.00 [100.0000-1390.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.723992,N/A,N/A,N/A,N/A,IT=80 ,6009.4795,N/A,672.7654,2,27.00,32.696,1.60,N/A,N/A,N/A,211753757.7941,76394385.6404,N/A,N/A,-2.55,-0.08,0.00,-0.01,0,N/A,7328.1,0.000,N/A,N/A,N/A
10476,UP 2,36088.938,1348,0,0.0,27.0,27.953889,100.0-965.0,nan,FTMS + p NSI d Full ms2 463.2780@hcd27.00 [100.0000-965.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7104788,N/A,N/A,N/A,N/A,IT=80 ,5117.1685,N/A,463.2779,2,27.00,22.515,1.60,N/A,N/A,N/A,211753756.7441,76394384.8871,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,11093.2,0.000,N/A,N/A,N/A
10477,UP 2,23064.09,1088,0,0.0,27.0,27.955701,100.0-905.0,nan,FTMS + p NSI d Full ms2 435.2308@hcd27.00 [100.0000-905.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7277338,N/A,N/A,N/A,N/A,IT=80 ,2854.2449,N/A,435.2308,2,27.00,21.152,1.60,N/A,N/A,N/A,211753757.8326,76394385.6716,N/A,N/A,-2.55,-0.08,0.00,-0.01,0,N/A,7190.1,0.000,N/A,N/A,N/A
10478,UP 2,20489.691,988,0,0.0,27.0,27.957516,100.0-1275.0,nan,FTMS + p NSI d Full ms2 409.5285@hcd27.00 [100.0000-1275.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.6904521,N/A,N/A,N/A,N/A,IT=80 ,3858.269,N/A,409.5285,3,27.00,18.797,1.60,N/A,N/A,N/A,211753757.8208,76394385.6673,N/A,N/A,-2.55,-0.08,0.00,-0.01,0,N/A,7232.5,0.000,N/A,N/A,N/A
10480,UP 2,43947.0,1108,0,0.0,27.0,27.961291,100.0-1660.0,nan,FTMS + p NSI d Full ms2 804.3917@hcd27.00 [100.0000-1660.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,632.3766744,N/A,N/A,N/A,N/A,IT=80 ,8991.8311,N/A,0.0000,2,27.00,39.093,1.60,N/A,N/A,N/A,211753757.1219,76394385.1655,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,9738.6,0.000,N/A,N/A,N/A
10481,UP 2,18878.656,904,0,0.0,27.0,27.963136,100.0-1475.0,nan,FTMS + p NSI d Full ms2 713.8113@hcd27.00 [100.0000-1475.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7014476,N/A,N/A,N/A,N/A,IT=80 ,3996.1572,N/A,0.0000,2,27.00,34.691,1.60,N/A,N/A,N/A,211753757.5210,76394385.4552,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,8307.3,0.000,N/A,N/A,N/A
10482,UP 2,91130.008,1492,0,0.0,27.0,27.964518,100.0-785.0,nan,FTMS + p NSI d Full ms2 374.2238@hcd27.00 [100.0000-785.0000],On,1,54.140,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,157.0974024,N/A,N/A,N/A,N/A,IT=54 ,11801.412,N/A,374.2238,2,27.00,18.187,1.60,N/A,N/A,N/A,211753756.2961,76394384.5694,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,12699.6,0.000,N/A,N/A,N/A
10483,UP 2,51942.75,1392,0,0.0,27.0,27.966328,100.0-805.0,nan,FTMS + p NSI d Full ms2 386.2055@hcd27.00 [100.0000-805.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7229973,N/A,N/A,N/A,N/A,IT=80 ,7435.6274,N/A,386.2055,2,27.00,18.770,1.60,N/A,N/A,N/A,211753755.8182,76394384.2202,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,14413.0,0.000,N/A,N/A,N/A
10484,UP 2,16198.055,812,0,0.0,27.0,27.968163,100.0-1360.0,nan,FTMS + p NSI d Full ms2 658.3471@hcd27.00 [100.0000-1360.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7220035,N/A,N/A,N/A,N/A,IT=80 ,6126.0884,N/A,658.3471,2,27.00,31.996,1.60,N/A,N/A,N/A,211753757.3687,76394385.3412,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,8853.7,0.000,N/A,N/A,N/A
10485,UP 2,21208.523,1000,0,0.0,27.0,27.969976,100.0-905.0,nan,FTMS + p NSI d Full ms2 433.7131@hcd27.00 [100.0000-905.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7200661,N/A,N/A,N/A,N/A,IT=80 ,5357.3179,N/A,433.7131,2,27.00,21.078,1.60,N/A,N/A,N/A,211753757.3011,76394385.2926,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,9096.0,0.000,N/A,N/A,N/A
10487,UP 2,29592.961,1136,0,0.0,27.0,27.973751,100.0-1520.0,nan,FTMS + p NSI d Full ms2 734.8414@hcd27.00 [100.0000-1520.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.6977484,N/A,N/A,N/A,N/A,IT=80 ,6570.5903,N/A,734.3404,2,27.00,35.713,1.60,N/A,N/A,N/A,211753757.6657,76394385.5594,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,7788.4,0.000,N/A,N/A,N/A
10488,UP 2,17847.516,892,0,0.0,27.0,27.975582,100.0-1210.0,nan,FTMS + p NSI d Full ms2 584.7893@hcd27.00 [100.0000-1210.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7272179,N/A,N/A,N/A,N/A,IT=80 ,6440.8765,N/A,0.0000,2,27.00,28.421,1.60,N/A,N/A,N/A,211753756.5422,76394384.7449,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,11817.0,0.000,N/A,N/A,N/A
10489,UP 2,15264.508,800,0,0.0,27.0,27.977418,100.0-1360.0,nan,FTMS + p NSI d Full ms2 656.2902@hcd27.00 [100.0000-1360.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7223425,N/A,N/A,N/A,N/A,IT=80 ,5264.4819,N/A,656.2901,2,27.00,31.896,1.60,N/A,N/A,N/A,211753756.9704,76394385.0485,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,10281.6,0.000,N/A,N/A,N/A
10490,UP 2,19211.008,944,0,0.0,27.0,27.979232,100.0-795.0,nan,FTMS + p NSI d Full ms2 379.2160@hcd27.00 [100.0000-795.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7085158,N/A,N/A,N/A,N/A,IT=80 ,5962.4189,N/A,379.2160,2,27.00,18.430,1.60,N/A,N/A,N/A,211753757.0778,76394385.1323,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,9896.5,0.000,N/A,N/A,N/A
10491,UP 2,24677.055,1008,0,0.0,27.0,27.981045,100.0-735.0,nan,FTMS + p NSI d Full ms2 350.6872@hcd27.00 [100.0000-735.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,120.0812048,N/A,N/A,N/A,N/A,IT=80 ,5170.1265,N/A,350.6872,2,27.00,17.043,1.60,N/A,N/A,N/A,211753757.5034,76394385.4315,N/A,N/A,-2.55,-0.08,-0.01,-0.01,0,N/A,8370.5,0.000,N/A,N/A,N/A
